key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
47,"Vous appelez votre mascotte mini-gluant. Les petits garçons à travers Éorzéa rêvent de jouer avec ce gluant, tandis que les petites filles le trouvent dégoûtant.","Un gluant coupé en fines tranches. Ce monstre apparaît spontanément dans les eaux sales lors des travaux de forage, c'est pourquoi les mineurs le détestent. Et pourtant, quelques-uns lui portent une certaine affection...","Zwuh zwuh","Tissu gluant","Ajoute le type “Monstre” aux points faibles des ennemis dans l'aire d'effet.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s",30,30,2,True,True,False,False,False,"Enfeeblement"
48,"Vous appelez votre mascotte mini-mini-mandragore. Malgré sa taille réduite, cette mandragore peut pousser des cris très perçants.","Une jeune pousse de mandragore. Il peut arriver qu'on en trouve en fauchant les hautes herbes. Si l'on tente de l'arracher du sol, elle pousse alors des cris perçants insoutenables.","<Indent/>.<Indent/>.<Indent/>.<Indent/>.<Indent/>. ","Coup de tête","Inflige des dégâts d'attaque 90 aux ennemis dans l'aire d'effet.",65,35,1,False,True,False,True,True,"Damage"
49,"Vous appelez votre mascotte Gobelin articulé. Ce Gobelin miniature vous suivra partout. Mal<SoftHyphen/>heu<SoftHyphen/>reu<SoftHyphen/>se<SoftHyphen/>ment, il ne peut pas agrandir votre sac.","Une poupée façonnée sur le modèle de Brayflox, la nouvelle coqueluche du monde gobelin, sans doute en l'honneur de ses exploits. Pourtant, vous y apercevez le sceau de la Main indigo, les ennemis jurés de cette dernière...","Psshhh... Pshhh...","Gobbrouillage","Réduit les PdT des ennemis dans l'aire d'effet de 50% de leur valeur maximale.",40,45,2,False,True,True,False,False,"Enfeeblement"
50,"Vous appelez votre mascotte Sylphe nain. 
Cet adorable Sylphe en modèle réduit 
Enchantera vos journées avec ses poésies.","Ce délicat pantin créé sur le modèle des créatures sylvestres a été con<SoftHyphen/>fec<SoftHyphen/>tion<SoftHyphen/>né avec le plus grand soin, en utilisant de la soie sylphe et un enchantement sylphe. Son apparence est basée sur celle de l'Inspiré venant de naître. ","Flap flap","Charme sylphe","Réduit de 50% l'attaque des ennemis dans l'aire d'effet.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s",40,30,4,False,True,False,False,False,"Enfeeblement"
51,"Vous appelez votre mascotte curseur flottant. Attention, il faudra résister à la tentation de pointer ce doigt sur chaque personne que vous voudrez questionner.","Un doigt inspiré d'une ancienne divinité. D'après les élucubrations d'un théologue gobelin ivre, nous serions ac<SoftHyphen/>tu<SoftHyphen/>el<SoftHyphen/>le<SoftHyphen/>ment dans le “14e monde”, et cet index au gant blanc serait en fait “celui qui contrôlait tout dans le 1er monde”. ","Bip bip<Indent/>!","Sélection démonique","Réduit de 50% la défense des ennemis dans l'aire d'effet.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s",55,40,3,False,False,True,False,False,"Enfeeblement"
52,"Vous appelez votre mascotte aéronef mécanique. C'est une réplique au 1/1000e du légendaire aéronef de Tatanora, l'Invincible.","Cette maquette serait inspirée du célèbre Invincible de Tatanora, le fondateur des Vols Hautvent. Cet aéronef conçu sur le modèle d'un immense bateau aurait été un échec cuisant pour ce constructeur, étant incapable de quitter
le sol.","Tk-tk-tk-tk","Appui aérien","Augmente de 20 l'attaque des alliés dans l'aire d'effet, ou de 40 s'ils sont de type “Mécanisme”.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",50,75,4,False,False,True,False,False,"Enhancement"
53,"Vous appelez votre mascotte Qiqirn mécanique. Aussi mignon qu'un vrai, l'odeur en moins<Indent/>!","Zazaroon, un célèbre artiste de rue qiqirn, aurait inspiré ce pantin. Criblé de dettes, le saltimbanque symbole de son époque dut autoriser la guilde des couturiers à commercialiser cette poupée à son image.","“Clic clic, clic clic<Indent/>!”","Briser ding ding","Donne l'effet de destruction contre les pierres arcaniques aux mascottes qui ont utilisé des PdT.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",60,40,3,False,True,False,False,False,"Enhancement"
54,"Vous appelez votre mascotte bébé chocobo noir. Cet adorable poussin vous suivra partout en trottinant sur un rythme de mambo.","Ce poussin jaune amateur de mambo a été un beau jour peint en noir par un barde errant aux nombreux bijoux. L'homme souhaitait l'offrir en cadeau à ses compagnons les plus fidèles.","Gn-kweeeh<Indent/>!","Chocopiège","Place un piège qui peut être déclenché 10 secondes plus tard.
Piège<Indent/>: inflige des dégâts d'attaque 260 aux ennemis dans l'aire d'effet.",55,75,2,False,False,True,False,False,"Trap"
55,"Vous appelez votre mascotte Dalamud mécanique. Ce satellite miniature vous suivra partout. Livré sans dragon destructeur.","Un satellite miniature inspiré de l'astre Dalamud. Un compositeur mélomane aurait jadis tenté d'arrêter la chute de l'astre... En souvenir de son dévouement, la guilde des orfèvres a con<SoftHyphen/>fec<SoftHyphen/>tion<SoftHyphen/>né ce pantin. Nul ne sait ce qu'il renferme.","Fwiiiiiih","Illimiteur","Augmente de 30% la vitesse de déplacement des mascottes qui ont utilisé des PdT.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",30,40,3,True,False,False,False,False,"Enhancement"
56,"Vous appelez votre mascotte gentil flagelleur. Ce jeune flagelleur s'est attaché aux êtres humains à force de bons traitements, même s'il inspire toujours la terreur.","Cette créature trouvée par un servant a pu être apprivoisée avec le temps. D'après un spécialiste en entités, c'est un bébé flagelleur. Ces créatures utilisent les cadavres pour se matérialiser dans notre monde et manipuler les 
esprits. ","Jbwo jbwoh","Opposition mentale","Réduit de 40% l'attaque des ennemis dans l'aire d'effet.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",75,50,2,False,False,True,False,False,"Enfeeblement"
57,"Vous appelez votre mascotte perroquet taciturne. Ce perroquet a été élevé par le capitaine Madison, mais heureusement, il a appris à fermer son propre bec.","Cet ancien perroquet et son maître seraient morts si Léviathan ne les avait pas épargnés. Grâce à lui, ils réapparurent à Sastasha sous forme de monstres. L'animal est cependant moins bavard sans capitaine à flagorner.","Capitaine<Indent/>! Mon capitaine<Indent/>!","Besoin urgent","Téléporte les mascottes qui ont utilisé des PdT vers le portail central.",50,35,3,False,False,False,False,False,"Special"
58,"Vous appelez votre mascotte Amalj'aa mécanique. Inspirée d'un homme-lézard, cette mascotte est. L'honneur des guerriers amalj'aa, elle perpétue.","Narujj Boh, forgeron de la Ligue des cendres, a créé ce pantin en observant ceux qui vous suivent. Même s'il a été conçu comme un simple jouet, il respecte l'esprit des guerriers de ses frères amalj'aa.","Pour notre honneur<Indent/>!","Honneur amalj'aa","Augmente de 10 la défense des alliés dans l'aire d'effet, ou de 30 s'ils sont de type “Poupée”.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",30,25,4,False,True,False,False,False,"Enhancement"
59,"Vous appelez votre mascotte Ixal mécanique. Celui-ci est une reproduction fidèle des féroces hommes-bêtes du Natalan et suivra celui-là ou celle-là partout.","Cet automate a été créé par les Planeurs d'Ehcatl pour étudier les technologies humaines. Inspiré d'un pantin de la guilde des orfèvres fourni par Tataramu, celui-ci semble à la fois vicieux et agité. Inhabituel pour un pantin...","Celui-ci est prêt<Indent/>!","Dur à cuire","Augmente de 40 la défense des mascottes qui ont utilisé des PdT.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",40,30,2,False,True,False,True,False,"Enhancement"
60,"Vous appelez votre mascotte poupée kobolde. Une mascotte inspirée des habitants du monde souterrain, oui<Indent/>!","Ba Go du 789e ordre aurait conçu cette adorable poupée piégée pour endormir la méfiance de ses ennemis. Un marchand l'aurait ensuite mise en vente sans au<SoftHyphen/>to<SoftHyphen/>ri<SoftHyphen/>sa<SoftHyphen/>tion, et sans prendre la peine de la désamorcer...","Shhh...","Flagornerie","Réduit de 40% l'attaque des ennemis dans l'aire d'effet.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",30,30,3,False,True,False,False,False,"Enfeeblement"
61,"Vous appelez votre mascotte pantin sahuagin. Une mascotte inspirée des hommes-poissons. Attention, il ne sait pas nager.","Un pantin inspiré des hommes-bêtes aquatiques. Les enfants aînés de la fratrie de Novv l'auraient créé pour leurs benjamins. Le souci du détail est poussé jusqu'au trident qu'il tient en main. Hélas, cet alevin ne sait pas nager.","Fsssh<Indent/>!","Disssparition","Dissipe tous les effets bénéfiques des ennemis dans l'aire d'effet.",45,40,4,False,True,False,False,False,"Disarming"
62,"Vous appelez votre mascotte Siman mécanique. Bizarre<Indent/>! Le Siman se lève et regarde l'équipe comme s'il voulait en faire partie<Indent/>!","Une créature de roche découverte lors d'une enquête sur de curieux golems apparus sou<SoftHyphen/>dai<SoftHyphen/>ne<SoftHyphen/>ment. Vous l'avez recueilli parce qu'il vous regardait comme s'il voulait faire partie de votre équipe, et vous l'avez surnommé “Siman”.","“Siman frapper méchants<Indent/>!”","Tension","Augmente de 40 la défense des mascottes qui ont utilisé des PdT.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",30,35,2,True,False,False,False,False,"Enhancement"
63,"Vous appelez votre mascotte poupée Shantotto. Celle-ci semble par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>rement hautaine et mégalomane.","Une mascotte hautaine confiée par le “démon noir”. Elle semble renfermer un pouvoir magique si grand qu'on la croirait vivante et autonome. Apparemment, elle ensorcellerait toute personne qui tenterait de la jeter. ","Ohohohoho<Indent/>!","Exaspération","Augmente de 40 l'attaque des mascottes qui ont utilisé des PdT.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s",45,60,2,False,True,False,True,False,"Enhancement"
64,"Vous appelez votre mascotte mini-princesse Edvya. Une mascotte inspirée de la princesse fugueuse.","Une mascotte à l'effigie d'Edvya, jeune princesse de la civilisation Thorne au fort caractère. Cette poupée a été réalisée pour le concours de la fête des demoiselles. Comme Edvya, elle rêve de voir le vaste monde.","<Indent/>.<Indent/>.<Indent/>.<Indent/>.<Indent/>. ","Concours de poupées","Ajoute le type “Poupée” aux points faibles des ennemis dans l'aire d'effet.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",50,50,4,False,False,True,False,False,"Enfeeblement"
65,"Vous appelez votre mascotte soleil mécanique. Une mascotte brillante en forme d'astre solaire. L'emote “toucher” permet de changer sa hauteur.","Ce luminaire monte ou descend avec l'emote “toucher”. La guilde d'orfèvrerie l'a mis au point sur commande d'une grande dame d'Ul'dah désireuse d'être toujours bien éclairée pour cacher l'emprise du temps sur sa peau.","Dzzzz dzzzz","Ensoleillement","Augmente de 40 la défense des mascottes qui ont utilisé des PdT.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",35,50,3,False,False,True,False,False,"Enhancement"
66,"Vous appelez votre mascotte coussin moelleux. Un coussin ex<SoftHyphen/>trê<SoftHyphen/>me<SoftHyphen/>ment confortable, qui n'attend qu'une chose, c'est de recevoir un arrière-train d'aventurier fatigué.","Un coussin de luxe fabriqué par la guilde des couturiers, qui aurait été mis au point par maître Redolent Rose lui-même, éminent spécialiste des desiderata des postérieurs las. Le niveau de confort serait ini<SoftHyphen/>ma<SoftHyphen/>gi<SoftHyphen/>na<SoftHyphen/>ble.","Fwah fwah...","Repos douillet","Dissipe les effets de tous les alliés et ennemis dans l'aire d'effet.",30,40,4,False,False,True,False,False,"Disarming"
67,"Vous appelez votre mascotte héros de la Lumière. Un héros de jadis dont le destin prophétique est de sauver le monde des ténèbres.","Un pantin inspiré des fameux Guerriers de la Lumière mythiques. D'après la légende, ils firent leur apparition pour sauver le monde enseveli dans les ténèbres avant de s'éclipser. Que la lumière guide vos pas...","<Indent/>.<Indent/>.<Indent/>.<Indent/>.<Indent/>. ","Aucun","",100,100,3,False,False,False,False,False,""
68,"","Un pantin inspiré des fameux Guerriers de la Lumière mythiques. D'après la légende, ils firent leur apparition pour sauver le monde enseveli dans les ténèbres avant de s'éclipser. Que la lumière guide vos pas...","<Indent/>.<Indent/>.<Indent/>.<Indent/>.<Indent/>. ","Vents hurlants","Réduit de 50% l'attaque des ennemis dans l'aire d'effet.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s",25,35,1,True,True,False,False,True,"Enfeeblement"
69,"","Un pantin inspiré des fameux Guerriers de la Lumière mythiques. D'après la légende, ils firent leur apparition pour sauver le monde enseveli dans les ténèbres avant de s'éclipser. Que la lumière guide vos pas...","<Indent/>.<Indent/>.<Indent/>.<Indent/>.<Indent/>. ","Petit soin","Soigne 100 PV aux alliés dans l'aire d'effet, ou 150 PV s'ils sont de type “Poupée”.",30,35,3,False,False,True,False,False,"Restoration"
70,"","Un pantin inspiré des fameux Guerriers de la Lumière mythiques. D'après la légende, ils firent leur apparition pour sauver le monde enseveli dans les ténèbres avant de s'éclipser. Que la lumière guide vos pas...","<Indent/>.<Indent/>.<Indent/>.<Indent/>.<Indent/>. ","Petit contour","Ajoute le type “Poupée” aux points faibles des ennemis dans l'aire d'effet.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",40,35,3,False,False,True,False,False,"Enfeeblement"
71,"Vous appelez votre mascotte dirigeant miniature. Un automate sur le modèle du dirigeant d'une grande compagnie.","Une poupée à l'effigie d'un des 3 dirigeants des grandes compagnies, créée à des fins pro<SoftHyphen/>mo<SoftHyphen/>tion<SoftHyphen/>nelles. Cette création est distribuée aux unités s'étant par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>rement distinguées pour leur armée.","<Indent/>.<Indent/>.<Indent/>.<Indent/>.<Indent/>. ","Aucun","",100,100,3,False,False,False,False,False,""
