key,0
527,"<If(IntegerParameter(4))><UIForeground>F2023D</UIForeground><UIGlow>F2023E</UIGlow><Emphasis><Sheet(BaseParam,IntegerParameter(1),1)/><If(IntegerParameter(2))> +<Value>IntegerParameter(3)</Value> <Else/><Value>IntegerParameter(3)</Value></If></Emphasis><UIForeground>01</UIForeground><UIGlow>01</UIGlow><Else/><Sheet(BaseParam,IntegerParameter(1),1)/><If(IntegerParameter(2))> +<Value>IntegerParameter(3)</Value> <Else/><Value>IntegerParameter(3)</Value></If></If>"
528,"Inventaire"
529,""
530,"Vendre"
531,"Échanger"
532,"Servant"
533,"Nombre à séparer<Indent/>:"
534,"<Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value>"
535,"<Sheet(BaseParam,IntegerParameter(1),1)/><If(IntegerParameter(2))> +<Value>IntegerParameter(3)</Value> <Else/><Value>IntegerParameter(3)</Value></If>"
536,"Objets-clefs"
537,""
538,"Équiper"
539,"Ouvrir l'arsenal"
540,"Vendre l'objet unique/personnel"
541,"Jeter l'objet unique/personnel"
542,"Niveau d'objet <Value>IntegerParameter(1)</Value>"
543,"Description"
544,"Objets-clefs"
545,""
546,"<CommandIcon(10)/> Sous-menu"
547,"<CommandIcon(10)/> Sous-menu  <CommandIcon(9)/> Revenir"
548,"Marchés"
549,"Lettres"
550,"ATH"
551,""
552,"Sauvegarder"
553,"Tout réinitialiser"
554,"Composant de l'interface actuel"
555,"Tout montrer"
556,"Montrer"
557,"Transparence durant les combats"
558,"Transparence de la cible"
559,"Transparence du composant actif"
560,"Transparence du composant passif"
561,"Taille du composant"
562,"Réinitialiser tous les paramètres de la configuration ATH sé<SoftHyphen/>lec<SoftHyphen/>tion<SoftHyphen/>née<Indent/>?"
563,"6e ère astrale"
564,"Restauration des armes antiques"
565,"<If(IntegerParameter(2))><UIForeground>F2023D</UIForeground><UIGlow>F2023E</UIGlow><Emphasis><Highlight>StringParameter(1)</Highlight></Emphasis><UIForeground>01</UIForeground><UIGlow>01</UIGlow><Else/><Highlight>StringParameter(1)</Highlight></If>"
566,"<If(IntegerParameter(2))><UIForeground>F2023D</UIForeground><UIGlow>F2023E</UIGlow><Emphasis><Highlight>StringParameter(1)</Highlight></Emphasis><UIForeground>01</UIForeground><UIGlow>01</UIGlow><Else/><Highlight>StringParameter(1)</Highlight></If>"
567,"Armes antiques - <Switch(IntegerParameter(1))><Case(1)>Curtana</Case><Case(2)>Sphairai</Case><Case(3)>Bravura</Case><Case(4)>Gae bolg</Case><Case(5)>Arc d'Artémis</Case><Case(6)>Thyrse</Case><Case(7)>Sceptre étoilé</Case></Switch> (étape <Value>IntegerParameter(2)</Value>)"
568,"(Total<Indent/>: <Format(IntegerParameter(1),FF05021D0103)/><If(GreaterThan(IntegerParameter(3),0))>/ <Format(IntegerParameter(2),FF05021D0103)/><Else/></If>)"
569,"<If(GreaterThan(IntegerParameter(1),9999))>9<Indent/>999+<Else/><Format(IntegerParameter(1),FF05021D0103)/></If>/<Format(IntegerParameter(2),FF05021D0103)/> (Total<Indent/>: <Format(IntegerParameter(3),FF05021D0103)/><If(GreaterThan(IntegerParameter(5),0))>/ <Format(IntegerParameter(4),FF05021D0103)/><Else/></If>)"
570,"Historique des mandats"
571,""
572,"Confirmer"
573,"Annuler"
574,"Mandats"
575,"Jeter"
576,"Oui"
577,"Non"
578,"???"
579,"Mandant de grande compagnie"
580,"Confirmer"
581,"Annuler"
582,"Difficulté<Indent/>: "
583,"[Attention]"
584,"Vous recevrez moins de points d'expérience si votre niveau est éloigné de celui recommandé, ou si vous changez de classe durant la mission."
585,"Niveau recommandé +<Value>IntegerParameter(1)</Value>"
586,"Impossible de commencer le mandat. Un ou plusieurs équipiers sont trop éloignés."
587,"Vous n'avez plus d'au<SoftHyphen/>to<SoftHyphen/>ri<SoftHyphen/>sa<SoftHyphen/>tions. Vous en recevrez une nouvelle dans <If(IntegerParameter(1))><Value>IntegerParameter(1)</Value>h <Else/></If><Value>IntegerParameter(2)</Value>m."
588,"Vous avez atteint le maximum de mandats pouvant être acceptés."
589,"Mandant"
590,"Mandats"
591,""
592,"Historique des mandats"
593,"Journal"
594,"Mercenariat"
595,"Récolte"
596,"Artisanat"
597,"Faction"
598,"Mandats"
599,"Autorisations"
600,"Niveau"
601,"/"
602,"Niveau recommandé<Indent/>: <Value>IntegerParameter(1)</Value>"
603,"Temps imparti<Indent/>: <Value>IntegerParameter(1)</Value> minutes"
604,"Il n'y a aucun mandat disponible."
605,"Il n'y a plus de mandats disponibles en ce moment."
606,"La différence entre votre niveau actuel et celui du mandat est trop grande. Vous subirez une pénalité de points d'expérience. Continuer<Indent/>?"
607,"Abandonner la mission en cours<Indent/>?
Si vous abandonnez, vous échouerez la mission."
608,"Votre point de retour n'est pas<Indent/>: <Highlight>StringParameter(1)</Highlight>.
Vous échouerez la mission si vous utilisez rapatriement.
Commencer le mandat<Indent/>?"
609,"Lieu de récolte<Indent/>: <Highlight>StringParameter(1)</Highlight>"
610,"Carnet de récolte"
611,""
612,"Classe"
613,"Niveaux"
614,"Il n'y a aucun objet à afficher."
615,"<CommandIcon(12)/><CommandIcon(13)/> Changer de classe"
616,"★"
617,"???"
618,"Possédés"
619,"Qté <Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value>"
620,"Récolte"
621,""
622,"Rien"
623," →"
624,"Inconnu"
625,"%"
626,"Hors de portée"
627,"Caché"
628,"Rare"
629,"Caché"
630,"Carnet de récolte (<Highlight>StringParameter(1)</Highlight>)"
631,"Filtres du log"
632,"Il n'y a pas de sous-menu."
633,"Cible focalisée"
634,"Renvoyer"
635,"Emote"
636,"Marquer"
637,"Descendre"
638,"Stopper l'attaque"
639,"Renvoyer"
640,"Récupérer"
641,"Équipe JcJ"
642,"Utiliser un objet-clef"
643,"Terminer"
644,"Renvoyer"
645,"Hurler"
646,"Compagnie libre"
647,"Crier"
648,"Alliance"
649,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Déjà effectué<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
650,"Réinitialiser l'inimitié du mannequin"
651,"Réseau des novices"
652,"Murmurer"
653,"Dire"
654,"Équipe"
655,"LS <Value>IntegerParameter(1)</Value><Indent/>: <Highlight>StringParameter(2)</Highlight>"
656,"Log <Value>IntegerParameter(1)</Value>"
657,"Nommer le nouvel onglet."
658,"Supprimer l'onglet<Indent/>?"
659,"Changer le nom de l'onglet"
662,"Général"
663,"Combat"
664,"Nom"
665,"Événement"
666,"Murmurer à <Highlight>StringParameter(1)</Highlight>"
669,"<If(IntegerParameter(1))><Switch(IntegerParameter(1))><Case(1)> </Case><Case(2)> </Case><Case(3)> </Case><Case(4)> </Case></Switch><Else/></If>"
670,"Carte"
671,""
672,"x<Indent/>:<Indent/>"
673,"y<Indent/>:<Indent/>"
674,"<Highlight>StringParameter(1)</Highlight>
<Highlight>StringParameter(2)</Highlight>"
675,"> "
676,"--"
677,"<Highlight>StringParameter(2)</Highlight> <If(IntegerParameter(1))><Switch(IntegerParameter(1))><Case(1)><Gui(75)/></Case><Case(2)><Gui(74)/></Case></Switch><Else/></If>"
678,"Mandant"
679,"<CommandIcon(10)/> Placer dans les raccourcis  <CommandIcon(8)/> Exécuter"
680,"Actions et traits"
681,""
682,"<If(IntegerParameter(3))><Emphasis><Gui(62)/>Niveau <Value>IntegerParameter(1)</Value></Emphasis><Else/>Niveau <Value>IntegerParameter(1)</Value></If>"
683,"Actions"
684,"Jobs"
685,"Traits"
686,"Talents"
687,"Général"
688,"Talents"
689,"<Clickable(<Sheet(ActStr,IntegerParameter(1),0)/>)/>
<If(IntegerParameter(2))>Nv <Value>IntegerParameter(2)</Value><Else/></If>"
690,"<Sheet(ActStr,IntegerParameter(1),0)/>
<If(IntegerParameter(2))>Nv <Value>IntegerParameter(2)</Value> <Else/></If>PV<Indent/>: <Value>IntegerParameter(3)</Value>"
691,"<Sheet(ActStr,IntegerParameter(1),0)/>
<If(IntegerParameter(2))>Nv <Value>IntegerParameter(2)</Value> <Else/></If>PM<Indent/>: <Value>IntegerParameter(3)</Value>"
692,"<Sheet(ActStr,IntegerParameter(1),0)/>
<If(IntegerParameter(2))>Nv <Value>IntegerParameter(2)</Value> <Else/></If>PM<Indent/>: totalité"
693,"<Sheet(ActStr,IntegerParameter(1),0)/>
<If(IntegerParameter(2))>Nv <Value>IntegerParameter(2)</Value> <Else/></If>PT<Indent/>: <Value>IntegerParameter(3)</Value>"
694,"<Sheet(ActStr,IntegerParameter(1),0)/>
<If(IntegerParameter(2))>Nv <Value>IntegerParameter(2)</Value> <Else/></If>PT<Indent/>: Totalité"
695,"<Sheet(ActStr,IntegerParameter(1),0)/>
<If(IntegerParameter(2))>Nv <Value>IntegerParameter(2)</Value> <Else/></If>PR<Indent/>: <Value>IntegerParameter(3)</Value>"
696,"<Sheet(ActStr,IntegerParameter(1),0)/>
<If(IntegerParameter(2))>Nv <Value>IntegerParameter(2)</Value> <Else/></If>PS<Indent/>: <Value>IntegerParameter(3)</Value>"
697,"<Sheet(ActStr,IntegerParameter(1),0)/>
<If(IntegerParameter(2))>Nv <Value>IntegerParameter(2)</Value> <Else/></If>PM<Indent/>: <Value>IntegerParameter(3)</Value> PT<Indent/>: <Value>IntegerParameter(4)</Value>"
698,"<Clickable(<Sheet(ClassJob,IntegerParameter(1),0)/>)/>"
699,"Instantané"
700,"Plus<Indent/>: Ctrl+Alt"
701,"Lancement"
702,"Recharge"
703,"Recharge"
704,"Coût en PV"
705,"Coût en PM"
706,"Coût en PT"
707,"Coût en PS"
708,"Coût en PR"
709,"Portée "
710,"Rayon "
711,"Obtention"
712,"Affinité"
713,"<Value>IntegerParameter(1)</Value>y"
714,"<Highlight>StringParameter(1)</Highlight>s"
715,"<Highlight>StringParameter(1)</Highlight> tours"
716,"Nv <Value>IntegerParameter(1)</Value>"
717," (<Value>IntegerParameter(1)</Value>)"
718,"<Sheet(ClassJobCategory,IntegerParameter(1),0)/>"
719,"Résisté"
720," exp"
721,"Inimitié"
722,"Flash"
723,"Manqué"
724,"PM"
725,"PT"
726,"Esquive"
727,"(Résistance <Value>IntegerParameter(1)</Value>%)"
728,"(Blocage <Value>IntegerParameter(1)</Value>%)"
729,"(Parade <Value>IntegerParameter(1)</Value>%)"
730,"(+<Value>IntegerParameter(1)</Value>%)"
731,"Invulnérable"
732,"Rang"
733,"Compagnie libre"
734,"Cité-État"
735,"♀"
736,"♂"
737,"<Value>IntegerParameter(3)</Value><If(Equal(IntegerParameter(3),1))>er<Else/>e</If> soleil de la <Switch(IntegerParameter(2))><Case(1)>1re lune astrale</Case><Case(2)>1re lune ombrale</Case><Case(3)>2e lune astrale</Case><Case(4)>2e lune ombrale</Case><Case(5)>3e lune astrale</Case><Case(6)>3e lune ombrale</Case><Case(7)>4e lune astrale</Case><Case(8)>4e lune ombrale</Case><Case(9)>5e lune astrale</Case><Case(10)>5e lune ombrale</Case><Case(11)>6e lune astrale</Case><Case(12)>6e lune ombrale</Case></Switch>"
738,"Main directrice"
739,"Main non directrice"
740,"Tête"
741,"Torse"
742,"Mains"
743,"Ceinture"
744,"Jambes"
745,"Pieds"
746,"Oreilles"
747,"Cou"
748,"Poignets"
749,"Bague droite"
750,"Bague gauche"
751,"Cristal d'âme"
752,"Arme de jet"
753,"Maillot"
754,"Sous-vêtement"
755,"Score d'équipement"
756,"Tenue"
757,"Équiper"
758,"Attributs"
759,"Profil"
760,"Classes/Jobs"
761,"Devises"
762,"<Sheet(Town,IntegerParameter(1),0)/>"
763,"<CommandIcon(10)/> Sous-menu"
764,"Liste des tenues"
765,"<If(IntegerParameter(3))><Emphasis><Gui(62)/>Niveau <Value>IntegerParameter(1)</Value></Emphasis><Else/>Niveau <Value>IntegerParameter(1)</Value></If>"
766,"<CommandIcon(23)/> Défiler  <CommandIcon(11)/> Changer de zone  <CommandIcon(12)/>+<CommandIcon(23)/> Zoomer  <CommandIcon(13)/> Changer de carte"
767,"<CommandIcon(23)/> Défiler  <CommandIcon(11)/> Changer d'étage  <CommandIcon(12)/>+<CommandIcon(23)/> Zoomer  <CommandIcon(13)/> Changer de carte"
768,"<Highlight>StringParameter(1)</Highlight> <Highlight>StringParameter(2)</Highlight>"
769,"Aucune tenue n'est sé<SoftHyphen/>lec<SoftHyphen/>tion<SoftHyphen/>née."
770,"Signes"
771,""
772,"Confier une partie au servant"
773,"Reprendre une partie au servant"
774,"Monter"
775,"Arsenal"
776,"Coffre"
777,"<Clickable(<Sheet(ClassJobCategory,IntegerParameter(1),0)/>)/>"
778,"Équipement du servant"
779,"Monter à plusieurs"
780,"Emotes"
781,""
782,"<Highlight>StringParameter(2)</Highlight>, <Highlight>StringParameter(1)</Highlight>"
783,"Tenues correspondantes"
784,"Annuler l'invitation dans la linkshell"
785,"L'invitation de <Highlight>StringParameter(1)</Highlight> dans la linkshell va être annulée. Confirmer<Indent/>?"
786,"Annuler l'invitation dans l'équipe"
787,"Annuler <If(LessThanOrEqualTo(IntegerParameter(1),1))>l'invitation<Else/>les <Value>IntegerParameter(1)</Value> invitations</If><Indent/>? "
788,"<Clickable(<If(Equal(IntegerParameter(3),1))><SheetFr(EventItem,12,IntegerParameter(1),1,1)/><Else/><SheetFr(Item,12,IntegerParameter(1),1,1)/></If>)/>"
789,"<Value>IntegerParameter(2)</Value> <If(Equal(IntegerParameter(3),1))><SheetFr(EventItem,12,IntegerParameter(1),IntegerParameter(2),1)/><Else/><SheetFr(Item,12,IntegerParameter(1),IntegerParameter(2),1)/></If>"
790,"Titre"
791,"Grande compagnie"
792,"Compagnie libre"
793,"Race / Ethnie / Sexe"
794,"Cité-État"
795,"Naissance"
796,"Divinité"
797,"<Switch(IntegerParameter(3))><Case(1)><Sheet(Race,IntegerParameter(1),0)/></Case><Case(2)><Sheet(Race,IntegerParameter(1),1)/></Case></Switch> / <Switch(IntegerParameter(3))><Case(1)><Sheet(Tribe,IntegerParameter(2),0)/></Case><Case(2)><Sheet(Tribe,IntegerParameter(2),1)/></Case></Switch> / <Switch(IntegerParameter(3))><Case(1)>♂</Case><Case(2)>♀</Case></Switch>"
798,"<Value>IntegerParameter(1)</Value>,<TwoDigitValue>IntegerParameter(2)</TwoDigitValue>"
799,"<Switch(IntegerParameter(1))><Case(1)><UIForeground>F20207</UIForeground><UIGlow>F20208</UIGlow>⒈<UIGlow>01</UIGlow><UIForeground>01</UIForeground></Case><Case(2)><UIForeground>F20207</UIForeground><UIGlow>F20208</UIGlow>⒉<UIGlow>01</UIGlow><UIForeground>01</UIForeground></Case><Case(3)><UIForeground>F20207</UIForeground><UIGlow>F20208</UIGlow>⒊<UIGlow>01</UIGlow><UIForeground>01</UIForeground></Case><Case(4)><UIForeground>F20207</UIForeground><UIGlow>F20208</UIGlow>⒋<UIGlow>01</UIGlow><UIForeground>01</UIForeground></Case><Case(5)><UIForeground>F20207</UIForeground><UIGlow>F20208</UIGlow>⒌<UIGlow>01</UIGlow><UIForeground>01</UIForeground></Case><Case(6)><UIForeground>F20209</UIForeground><UIGlow>F2020A</UIGlow>⒈<UIGlow>01</UIGlow><UIForeground>01</UIForeground></Case><Case(7)><UIForeground>F20209</UIForeground><UIGlow>F2020A</UIGlow>⒉<UIGlow>01</UIGlow><UIForeground>01</UIForeground></Case><Case(8)><UIForeground>F20209</UIForeground><UIGlow>F2020A</UIGlow>⒊<UIGlow>01</UIGlow><UIForeground>01</UIForeground></Case><Case(9)><UIForeground>F2020B</UIForeground><UIGlow>F2020C</UIGlow>⒈<UIGlow>01</UIGlow><UIForeground>01</UIForeground></Case><Case(10)><UIForeground>F2020B</UIForeground><UIGlow>F2020C</UIGlow>⒉<UIGlow>01</UIGlow><UIForeground>01</UIForeground></Case><Case(11)><UIForeground>F2020D</UIForeground><UIGlow>F2020E</UIGlow>　<UIGlow>01</UIGlow><UIForeground>01</UIForeground></Case><Case(12)><UIForeground>F2020D</UIForeground><UIGlow>F2020E</UIGlow>　<UIGlow>01</UIGlow><UIForeground>01</UIForeground></Case><Case(13)><UIForeground>F2020D</UIForeground><UIGlow>F2020E</UIGlow>　<UIGlow>01</UIGlow><UIForeground>01</UIForeground></Case><Case(14)><UIForeground>F2020D</UIForeground><UIGlow>F2020E</UIGlow>　<UIGlow>01</UIGlow><UIForeground>01</UIForeground></Case></Switch>"
800,"Disciples de la guerre"
801,"Disciples de la magie"
802,"Disciples de la main"
803,"Disciples de la terre"
804,"Job"
805,"Exp"
806,"Gladiateur"
807,"Pugiliste"
808,"Maraudeur"
809,"Maître d'hast"
810,"Archer"
811,"Élémentaliste"
812,"Occultiste"
813,"Menuisier"
814,"Forgeron"
815,"Armurier"
816,"Orfèvre"
817,"Tanneur"
818,"Couturier"
819,"Alchimiste"
820,"Cuisinier"
821,"Mineur"
822,"Botaniste"
823,"Pêcheur"
824,"/"
825,"<Indent/>: "
826,"<Sheet(GrandCompany,IntegerParameter(1),0)/>"
827,"<Clickable(<If(IntegerParameter(3))><Switch(IntegerParameter(1))><Case(1)><Sheet(GCRankLimsaFemaleText,IntegerParameter(2),0)/></Case><Case(2)><Sheet(GCRankGridaniaFemaleText,IntegerParameter(2),0)/></Case><Case(3)><Sheet(GCRankUldahFemaleText,IntegerParameter(2),0)/></Case></Switch><Else/><Switch(IntegerParameter(1))><Case(1)><Sheet(GCRankLimsaMaleText,IntegerParameter(2),0)/></Case><Case(2)><Sheet(GCRankGridaniaMaleText,IntegerParameter(2),0)/></Case><Case(3)><Sheet(GCRankUldahMaleText,IntegerParameter(2),0)/></Case></Switch></If>)/>"
828,"Arcaniste"
829,"Surineur"
830,"Gils"
831,"Sceaux de compagnie"
832,"Autres"
833,"<Format(IntegerParameter(1),FF05021D0103)/>/<Format(IntegerParameter(2),FF05021D0103)/>"
834,"Marques de loup"
835,"<Clickable(<Sheet(ClassJob,IntegerParameter(1),0)/>)/>"
836,"Saisissez le nom de la tenue."
837,"Choisissez le numéro de la tenue."
838,"Insignes et récompenses"
839,"Disponibilité"
840,"Ne plus afficher les fenêtres de tutoriel"
841,"* Pour désactiver l'affichage de ces fenêtres, rendez-vous dans la partie Interface et fenêtres du menu Configuration personnage."
842,"<CommandIcon(9)/> Fermer"
843,"<CommandIcon(5)/> Défiler  <CommandIcon(9)/> Fermer"
844,"<If(GreaterThan(IntegerParameter(1),9))> 9+<Else/> <Value>IntegerParameter(1)</Value></If>"
845,"<CommandIcon(19)/> Sélectionner"
846,"<CommandIcon(8)/> Confirmer"
847,"Pour afficher de nouveau les fenêtres de tutoriel, rendez-vous dans la rubrique “Interface et fenêtres” du menu de configuration personnage."
848,"Reflet<Indent/>!"
849,"Refleté"
850,"Réparation"
851,""
852,"Équipement"
853,"<Clickable(<Highlight>StringParameter(1)</Highlight>)/> (équipé)"
854,"Inventaire"
855,"Tout réparer"
856,"Objet"
857,"Coût"
858,"Matière sombre"
859,"Total<Indent/>: <Format(IntegerParameter(1),FF05021D0103)/> gil<If(LessThanOrEqualTo(IntegerParameter(1),1))><Else/>s</If>"
860,"Réparer <SheetFr(Item,2,IntegerParameter(1),1,1)/> pour <Format(IntegerParameter(2),FF05021D0103)/> gil<If(LessThanOrEqualTo(IntegerParameter(2),1))><Else/>s</If><Indent/>?"
861,"Réparer les objets affichés pour <Format(IntegerParameter(1),FF05021D0103)/> gil<If(LessThanOrEqualTo(IntegerParameter(1),1))><Else/>s</If><Indent/>?"
862,"Réparer <SheetFr(Item,2,IntegerParameter(1),1,1)/> avec <SheetFr(Item,1,IntegerParameter(2),1,1)/><Indent/>?"
863,"Réparer tous les objets affichés pouvant l'être<Indent/>?


<Highlight>StringParameter(1)</Highlight> <If(IntegerParameter(2))>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Vous n'avez pas le catalyseur correspondant. Un catalyseur de plus haut niveau va être utilisé.<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Else/></If>"
864,"
<Value>IntegerParameter(2)</Value> <SheetFr(Item,12,IntegerParameter(1),IntegerParameter(2),1)/>"
865,"Vous n'avez aucun objet à réparer."
866,"Grade <Switch(IntegerParameter(1))><Case(1)>I</Case><Case(2)>II</Case><Case(3)>III</Case><Case(4)>IV</Case><Case(5)>V</Case><Case(6)>VI</Case><Case(7)>VII</Case><Case(8)>VIII</Case></Switch>"
867,"Condition"
868,"<If(IntegerParameter(3))><Emphasis><Gui(62)/>Niveau <Value>IntegerParameter(1)</Value></Emphasis><Else/>Niveau <Value>IntegerParameter(1)</Value></If>"
869,"Réparé par"
870,"Région"
871,"Zone"
872,"Fragments possédés"
873,"G-<Switch(IntegerParameter(2))><Case(1)>I</Case><Case(2)>II</Case><Case(3)>III</Case><Case(4)>IV</Case><Case(5)>V</Case><Case(6)>VI</Case><Case(7)>VII</Case><Case(8)>VIII</Case></Switch><Indent/>: <Format(IntegerParameter(1),FF05021D0103)/>"
874,"(Liens de carte indisponibles dans cette zone)"
875,"(Aucun emplacement défini pour ce lien de carte)"
876,"<Value>IntegerParameter(1)</Value>"
877,"<Value>IntegerParameter(1)</Value>%"
878,"Siège n°<Value>IntegerParameter(1)</Value>"
879,"<If(IntegerParameter(4))><UIForeground>F2023D</UIForeground><UIGlow>F2023E</UIGlow><Emphasis><Sheet(BaseParam,IntegerParameter(1),1)/> <If(LessThan(IntegerParameter(3),0))><Else/>+</If><Value>IntegerParameter(3)</Value><If(IntegerParameter(5))>%<Else/></If></Emphasis><UIForeground>01</UIForeground><UIGlow>01</UIGlow><Else/><Sheet(BaseParam,IntegerParameter(1),1)/> <If(LessThan(IntegerParameter(3),0))><Else/>+</If><Value>IntegerParameter(3)</Value><If(IntegerParameter(5))>%<Else/></If></If>"
880,"Ouvrir la sacoche chocobo"
881,"Placer dans la sacoche"
882,"Sacoche chocobo"
883,""
884,"1"
885,"2"
886,"Placer dans la sacoche (partie)"
887,"Retirer de la sacoche"
888,"Retirer de la sacoche (partie)"
889,"Combien d'objets retirez-vous<Indent/>?"
890,"Combien d'objets placez-vous<Indent/>?"
891,"Sacoche chocobo"
892,"Choisir l'objet à placer dans la sacoche"
896,"Mirages ineffectifs en raison de conditions d'équipement."
897,"Mirages ineffectifs en raison de conditions d'équipement."
