key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
494,"wind-up Oschon",0,"wind-up Oschons",0,0,1,0,0,"ModelChara#3937",100,10,0,0,0,"Obedient",0,0,0,8,475,False,True,False,True,False,0,,True,4894,2110,True,0,25,590,9,0,20,"Critter",620,3
495,"Kydonia Strolls",0,"Kydonia Strolls",0,0,1,0,0,"ModelChara#3938",100,10,0,0,0,"Obedient",0,0,0,8,492,False,True,False,True,False,0,,True,4895,11518,True,0,20,480,4,120,20,"Critter",602,4
496,"vicarious vacationer",0,"vicarious vacationers",0,0,1,0,0,"ModelChara#3939",100,10,0,0,0,"Obedient",0,0,0,8,480,False,True,False,True,False,0,,True,4896,10028,True,0,15,520,35,360,25,"Critter",634,3
497,"wind-up Golbez",0,"wind-up Golbezes",0,0,1,0,0,"ModelChara#3940",140,10,0,0,0,"Obedient",0,0,0,8,483,False,True,False,True,False,0,,True,4897,8405,True,0,10,290,1,120,20,"Critter",605,2
498,"Torgal pup",0,"Torgal pups",0,0,1,0,0,"ModelChara#3989",100,10,10,0,0,"Independent",0,0,0,8,91,True,False,True,False,True,0,,True,4898,12161,False,0,15,420,23,120,30,"Monster",605,1
499,"pink Bean",0,"pink Beans",0,0,1,0,0,"ModelChara#3990",100,10,0,0,0,"Independent",0,0,0,8,502,True,False,True,False,True,0,,True,4899,13026,False,0,25,600,38,120,20,"Critter",609,1
500,"Pegwin",0,"Pegwins",0,0,1,0,0,"ModelChara#3991",100,10,0,0,0,"Obedient",0,0,0,8,502,False,True,False,True,False,0,,True,4900,13026,False,0,20,500,37,0,20,"Critter",620,3
501,"Hydaelyn idol",0,"Hydaelyn idols",0,0,1,0,0,"ModelChara#3992",100,0,10,0,0,"Obedient",20,1,0,8,503,False,True,False,True,False,0,,True,4901,9201,True,0,30,750,11,360,20,"Monster",618,3
502,"Zodiark idol",0,"Zodiark idols",0,0,1,0,0,"ModelChara#3993",100,0,10,0,0,"Obedient",20,1,1,8,503,False,True,False,True,False,0,,True,4902,9202,True,0,30,500,19,30,30,"Monster",611,3
503,"wind-up Fourchenault",0,"wind-up Fourchenaults",0,0,1,0,0,"ModelChara#3994",100,10,0,0,0,"Obedient",0,0,0,8,504,False,True,False,True,False,0,,True,4903,9007,True,0,25,600,22,360,20,"Critter",632,3
504,"wind-up Zidane",0,"wind-up Zidanes",0,0,1,0,0,"ModelChara#3995",100,10,0,0,0,"Obedient",0,0,0,8,505,False,True,False,True,False,505,,True,4904,12091,True,0,20,480,41,0,20,"Critter",620,3
505,"wind-up Garnet",0,"wind-up Garnets",0,0,1,0,0,"ModelChara#3996",100,10,0,0,0,"Obedient",0,0,0,8,505,False,True,False,True,False,504,,True,4905,12092,True,0,10,350,19,30,30,"Critter",601,3
506,"repulu",0,"repulus",0,0,1,0,0,"ModelChara#3997",100,10,0,0,0,"Independent",0,0,0,8,383,True,False,False,True,True,0,,True,4906,3020,True,0,15,560,13,120,20,"Critter",631,1
507,"petit punutiy",0,"petit punutiys",0,0,1,0,0,"ModelChara#4047",120,10,0,0,0,"Independent",5,0,0,8,506,True,False,True,False,True,0,,True,4907,4016,True,0,15,600,38,30,20,"Critter",640,1
508,"air-wheeler M9",0,"air-wheelers M9",0,1,1,0,0,"ModelChara#4048",80,10,0,0,0,"Obedient",0,0,0,8,507,False,True,True,False,False,0,,True,4908,11030,True,0,10,480,18,360,30,"Critter",624,4
509,"alpaca cria",0,"alpaca crias",0,1,1,0,0,"ModelChara#4049",100,10,0,0,0,"Independent",0,0,0,8,508,True,False,True,False,True,0,,True,4909,3036,True,0,20,560,16,360,60,"Critter",630,1
510,"honeysuckler",0,"honeysucklers",0,0,1,0,0,"ModelChara#4050",100,10,0,0,0,"Independent",0,0,0,8,509,True,False,True,False,True,0,,True,4910,1113,True,0,25,730,28,120,20,"Critter",605,2
511,"not-so-bighorn",0,"not-so-bighorns",0,0,1,0,0,"ModelChara#4051",100,10,0,0,0,"Independent",0,0,0,8,510,True,False,True,False,True,0,,True,4911,3038,True,0,30,850,23,30,20,"Critter",601,1
512,"Ilyikty'i",0,"Ilyikty'is",0,1,1,0,0,"ModelChara#4052",100,10,0,0,0,"Independent",0,0,0,8,511,True,False,True,False,True,0,,True,4912,3039,True,0,15,560,13,30,20,"Critter",604,1
513,"quetzal",0,"quetzals",0,0,1,0,0,"ModelChara#4053",100,10,0,0,0,"Independent",2,0,0,8,512,True,False,True,False,True,0,,True,4913,5013,True,0,20,440,12,360,20,"Critter",619,1
514,"Squeak the Coyote",0,"Squeak the Coyotes",0,0,1,0,1,"ModelChara#4054",120,10,0,0,0,"Independent",0,0,0,8,513,True,False,True,False,True,0,,True,4914,3040,True,0,10,480,29,360,20,"Critter",623,1
515,"Rororrlo Teh",0,"Rororrlo Tehs",0,0,1,0,0,"ModelChara#4055",100,10,0,0,0,"Independent",0,0,0,8,514,False,True,False,True,False,0,,True,4915,1108,True,0,15,580,19,30,30,"Critter",611,2
516,"the Cornservant",0,"Cornservants",0,0,1,0,1,"ModelChara#4056",100,10,0,0,0,"Independent",0,0,0,8,515,False,True,False,True,False,0,,True,4916,11519,True,0,25,720,27,360,30,"Critter",615,1
517,"tankardtender",0,"tankardtenders",0,0,1,0,0,"ModelChara#4057",70,10,0,0,0,"Independent",0,0,0,8,27,True,False,True,False,True,0,,True,4917,1109,True,0,15,520,12,360,20,"Critter",626,2
518,"bluecoat cat",0,"bluecoat cats",0,0,1,0,0,"ModelChara#4058",100,10,0,0,0,"Independent",0,0,0,8,516,True,False,True,False,True,0,,True,4918,3041,True,0,10,480,1,120,20,"Critter",616,1
519,"speaking stone",0,"speaking stones",0,0,1,0,0,"ModelChara#4117",100,10,0,0,0,"Obedient",0,0,0,8,517,False,True,False,True,False,0,,True,4919,1110,True,0,25,600,20,360,40,"Critter",637,4
520,"wind-up Mamool Ja",0,"wind-up Mamool Ja",0,0,1,0,0,"ModelChara#4118",100,10,0,0,0,"Obedient",0,0,0,8,518,False,True,False,True,False,0,,True,4920,6007,True,0,20,600,22,360,20,"Critter",632,3
521,"mischief maker",0,"mischief makers",0,0,1,0,0,"ModelChara#4119",100,10,0,0,0,"Obedient",0,0,0,8,519,False,True,False,True,False,0,,True,4921,1111,True,0,10,480,35,360,25,"Critter",634,2
522,"tin sentry T1",0,"tin sentries T1",0,0,1,0,0,"ModelChara#4120",100,10,0,0,0,"Obedient",0,0,0,8,520,False,True,False,True,False,0,,True,4922,11031,True,0,25,590,1,30,30,"Critter",603,3
523,"Ambrose the Unfinished",0,"Ambrose the Unfinished",0,1,1,0,0,"ModelChara#4121",100,10,0,0,0,"Obedient",0,0,0,8,521,False,True,False,True,False,0,,True,4923,1112,True,0,20,580,6,360,40,"Critter",600,3
524,"Black Kitten",0,"Black Kittens",0,0,1,1,1,"ModelChara#4122",100,10,0,0,0,"Obedient",0,0,0,8,522,False,True,False,True,False,0,,True,4924,2012,True,0,30,710,14,30,20,"Critter",607,2
525,"brushed-up Krile",0,"brushed-up Kriles",0,0,1,1,0,"ModelChara#4123",100,10,0,0,0,"Obedient",0,0,0,8,262,False,True,False,True,False,0,,True,4925,9012,True,0,20,560,26,360,20,"Critter",619,3
526,"wind-up Zero",0,"wind-up Zeros",0,0,1,1,0,"ModelChara#4124",100,10,10,0,0,"Obedient",0,0,0,8,523,False,True,False,True,False,0,,True,4926,9052,True,0,25,600,20,120,20,"Monster",605,3
527,"wind-up Erenville",0,"wind-up Erenvilles",0,0,1,0,0,"ModelChara#4125",100,10,0,0,0,"Obedient",0,0,0,8,524,False,True,False,True,False,0,,True,4927,9053,True,0,15,500,11,360,20,"Critter",617,3
528,"Nano Lord",0,"Nano Lords",0,0,1,0,0,"ModelChara#4385",100,10,0,0,0,"Obedient",0,0,0,8,525,False,True,False,True,False,0,,True,4928,2111,True,0,30,620,10,0,20,"Critter",620,2
529,"",0,"",0,0,0,0,0,"ModelChara#0",0,0,0,0,0,"",0,0,0,0,0,False,False,False,False,False,0,,False,0,0,False,0,0,0,0,0,0,"",0,0
530,"Adamant Weapon",0,"Adamant Weapons",0,1,1,0,0,"ModelChara#4387",100,10,0,0,0,"Obedient",0,0,0,8,497,False,True,False,True,False,0,,True,4930,8303,True,0,20,500,31,0,40,"Critter",620,3
531,"toco toquito",0,"toco toquitos",0,0,1,0,0,"ModelChara#4388",100,10,0,0,0,"Independent",2,0,0,8,527,True,False,True,False,True,0,,True,4931,5014,True,0,25,500,43,0,20,"Critter",620,1
532,"shshuye",0,"shshuyes",0,0,1,0,0,"ModelChara#4389",100,10,0,0,0,"Independent",0,0,0,8,528,True,False,True,False,True,0,,True,4932,3042,True,0,15,510,1,30,30,"Critter",606,1
533,"spinettesaurus",0,"spinettesaurs",0,0,1,0,0,"ModelChara#4390",100,10,0,0,0,"Independent",0,0,0,8,529,True,False,True,False,True,0,,True,4933,3043,True,0,20,550,22,360,20,"Critter",632,1
534,"wind-up Pelupelu",0,"wind-up Pelupelu",0,0,1,0,0,"ModelChara#4391",100,10,0,0,0,"Obedient",0,0,0,8,530,False,True,False,True,False,0,,True,4934,10029,True,0,10,380,31,0,50,"Critter",620,3
535,"tin soldier S3",0,"tin soldiers S3",0,0,1,0,0,"ModelChara#4392",100,10,0,0,0,"Obedient",0,0,0,8,531,False,True,False,True,False,0,,True,4935,11032,True,0,25,620,40,0,30,"Critter",631,3
536,"the Deathservant",0,"Deathservants",0,0,1,0,1,"ModelChara#4393",100,10,0,0,0,"Independent",0,0,0,8,532,True,False,True,False,True,0,,True,4936,11520,False,0,10,400,35,360,25,"Critter",634,1
537,"wisp of Darkness",0,"wisps of Darkness",0,0,1,0,0,"ModelChara#4394",100,10,0,0,0,"Obedient",0,0,0,8,232,False,True,False,True,False,0,,True,4937,2101,True,0,20,600,31,0,30,"Critter",620,2
538,"wind-up Themis",0,"wind-up Themises",0,0,1,0,0,"ModelChara#4395",100,10,0,0,0,"Obedient",0,0,0,8,533,False,True,False,True,False,0,,True,4938,9051,True,0,15,500,23,30,20,"Critter",613,3
539,"the Lawnblazer",0,"Lawnblazers",0,0,1,0,1,"ModelChara#4396",100,10,0,0,0,"Obedient",0,0,0,8,534,False,True,False,True,False,0,,True,4939,11033,True,0,10,460,42,0,20,"Critter",620,4
540,"",0,"",0,0,0,0,0,"ModelChara#0",0,0,0,0,0,"",0,0,0,0,0,False,False,False,False,False,0,,False,0,0,False,0,0,0,0,0,0,"",0,0
541,"",0,"",0,0,0,0,0,"ModelChara#0",0,0,0,0,0,"",0,0,0,0,0,False,False,False,False,False,0,,False,0,0,False,0,0,0,0,0,0,"",0,0
542,"",0,"",0,0,0,0,0,"ModelChara#0",0,0,0,0,0,"",0,0,0,0,0,False,False,False,False,False,0,,False,0,0,False,0,0,0,0,0,0,"",0,0
543,"",0,"",0,0,0,0,0,"ModelChara#0",0,0,0,0,0,"",0,0,0,0,0,False,False,False,False,False,0,,False,0,0,False,0,0,0,0,0,0,"",0,0
544,"clockwork oppressor",0,"clockwork oppressors",0,0,1,0,0,"ModelChara#4486",100,10,0,0,0,"Obedient",0,0,0,8,537,False,True,False,True,False,0,,True,4943,11034,False,0,30,660,35,360,25,"Monster",634,4
545,"",0,"",0,0,0,0,0,"ModelChara#0",0,0,0,0,0,"",0,0,0,0,0,False,False,False,False,False,0,,False,0,0,False,0,0,0,0,0,0,"",0,0
546,"",0,"",0,0,0,0,0,"ModelChara#0",0,0,0,0,0,"",0,0,0,0,0,False,False,False,False,False,0,,False,0,0,False,0,0,0,0,0,0,"",0,0
547,"",0,"",0,0,0,0,0,"ModelChara#0",0,0,0,0,0,"",0,0,0,0,0,False,False,False,False,False,0,,False,0,0,False,0,0,0,0,0,0,"",0,0
548,"",0,"",0,0,0,0,0,"ModelChara#0",0,0,0,0,0,"",0,0,0,0,0,False,False,False,False,False,0,,False,0,0,False,0,0,0,0,0,0,"",0,0
549,"royal hound",0,"royal hounds",0,0,1,0,0,"ModelChara#4491",100,10,0,0,0,"Independent",0,0,0,8,542,True,False,True,False,True,0,,True,4953,3045,False,0,15,400,21,0,20,"Critter",620,1
550,"",0,"",0,0,0,0,0,"ModelChara#0",0,0,0,0,0,"",0,0,0,0,0,False,False,False,False,False,0,,False,0,0,False,0,0,0,0,0,0,"",0,0
551,"",0,"",0,0,0,0,0,"ModelChara#0",0,0,0,0,0,"",0,0,0,0,0,False,False,False,False,False,0,,False,0,0,False,0,0,0,0,0,0,"",0,0
