key,0
524,"Kristalle"
525,"Schwierigkeit"
526,"Abbrechen"
527,"<If(IntegerParameter(4))><UIForeground>F2023D</UIForeground><UIGlow>F2023E</UIGlow><Emphasis><Sheet(BaseParam,IntegerParameter(1),1)/><If(IntegerParameter(2))> +<Value>IntegerParameter(3)</Value> <Else/><Value>IntegerParameter(3)</Value></If></Emphasis><UIForeground>01</UIForeground><UIGlow>01</UIGlow><Else/><Sheet(BaseParam,IntegerParameter(1),1)/><If(IntegerParameter(2))> +<Value>IntegerParameter(3)</Value> <Else/><Value>IntegerParameter(3)</Value></If></If>"
528,"INVENTAR"
529,""
530,"Verkauf"
531,"Übergabe"
532,"Gehilfe"
533,"Wie viele vom Stapel nehmen?"
534,"<Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value>"
535,"<Sheet(BaseParam,IntegerParameter(1),1)/><If(IntegerParameter(2))> +<Value>IntegerParameter(3)</Value><Else/> <Value>IntegerParameter(3)</Value></If>"
536,"Schlüsselgegenstände"
537,""
538,"Anlegen"
539,"Arsenal öffnen"
540,"Gegenstand (persönlich/selten) verkaufen"
541,"Gegenstand (persönlich/selten) wegwerfen"
542,"Gegenstände ab Stufe <Value>IntegerParameter(1)</Value>"
543,"Beschreibung"
544,"SCHLÜSSELGEGENSTÄNDE"
545,""
546,"<CommandIcon(10)/> Untermenü"
547,"<CommandIcon(10)/> Untermenü　<CommandIcon(9)/> Zurück"
548,"Verkauf (Markt)"
549,"Briefanhang"
550,"BILDSCHIRM-LAYOUT"
551,""
552,"Speichern"
553,"Standard-Layout"
554,"Aktives Element"
555,"Alle anzeigen"
556,"Anzeigen"
557,"Transparent bei Kampf"
558,"Transparent, wenn kein Fokus"
559,"Transparenz wenn aktiv"
560,"Transparenz wenn inaktiv"
561,"Größe"
562,"Das Bildschirm-Layout der momentan ausgewählten Slot-Nummer auf Voreinstellung zurücksetzen?"
563,"6. Ära des Lichts"
564,"Reliktwaffen"
565,"<If(IntegerParameter(2))><UIForeground>F2023D</UIForeground><UIGlow>F2023E</UIGlow><Emphasis><Highlight>StringParameter(1)</Highlight></Emphasis><UIForeground>01</UIForeground><UIGlow>01</UIGlow><Else/><Highlight>StringParameter(1)</Highlight></If>"
566,"<If(IntegerParameter(2))><UIForeground>F2023D</UIForeground><UIGlow>F2023E</UIGlow><Emphasis><Highlight>StringParameter(1)</Highlight></Emphasis><UIForeground>01</UIForeground><UIGlow>01</UIGlow><Else/><Highlight>StringParameter(1)</Highlight></If>"
567,"Reliktwaffe - <Switch(IntegerParameter(1))><Case(1)>Curtana</Case><Case(2)>Sphairai</Case><Case(3)>Bravura</Case><Case(4)>Gae Bolg</Case><Case(5)>Artemis-Bogen</Case><Case(6)>Thyrus</Case><Case(7)>Sternenstaub</Case></Switch> (Schritt <Value>IntegerParameter(2)</Value>)"
568,"(Besitz: <Format(IntegerParameter(1),FF022E)/><If(GreaterThan(IntegerParameter(3),0))> /  <Format(IntegerParameter(2),FF022E)/><Else/></If>)"
569,"<If(GreaterThan(IntegerParameter(1),9999))>9,999+<Else/><Format(IntegerParameter(1),FF022E)/></If>/<Format(IntegerParameter(2),FF022E)/> (Besitz: <Format(IntegerParameter(3),FF022E)/><If(GreaterThan(IntegerParameter(5),0))> /  <Format(IntegerParameter(4),FF022E)/><Else/></If>)"
570,"FREIBRIEF-ARCHIV"
571,""
572,"Angenommene Freibriefe"
573,"Abbrechen"
574,"Freibriefe"
575,"Gegenstand (Mobiliar) wegwerfen"
576,"Ja"
577,"Nein"
578,"???"
579,"Staatserlass annehmen"
580,"Bestätigen"
581,"Abbrechen"
582,"Schwierigkeit"
583,"[Hinweis]"
584,"Wenn deine Stufe zu weit von der empfohlenen abweicht oder du während des Freibriefs die Klasse änderst, erhältst du möglicherweise weniger Routine. "
585,"Empfohlene Stufe +<Value>IntegerParameter(1)</Value> "
586,"Ein Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glied ist zu weit entfernt."
587,"Du hast nicht genug Vollmachten übrig.
In <If(Equal(IntegerParameter(1),0))><If(Equal(IntegerParameter(2),1))>einer Minute<Else/><Value>IntegerParameter(2)</Value> Minuten</If><Else/><Value>IntegerParameter(1)</Value> <If(Equal(IntegerParameter(1),1))>Stunde<Else/>Stunden</If><If(Equal(IntegerParameter(2),0))><Else/> und <Value>IntegerParameter(2)</Value> Minuten</If></If> bekommst du wieder welche."
588,"Du hast bereits die maximale Menge an Freibriefen angenommen."
589,"Gilden<SoftHyphen/>frei<SoftHyphen/>briefe"
590,"FREIBRIEFBUCH"
591,""
592,"Abgeschlossene Freibriefe"
593,"Archiv"
594,"Gefecht"
595,"Sammeln"
596,"Fertigung"
597,"Fraktionen"
598,"Freibriefe"
599,"Vollmachten"
600,"Stufe"
601,"/"
602,"Empfohlene Stufe: <Value>IntegerParameter(1)</Value>"
603,"Zeitlimit: <Value>IntegerParameter(1)</Value> Minuten"
604,"Keine Freibriefe vorhanden."
605,"Keine Freibriefe mehr vorhanden."
606,"Wenn du den Freibrief auf einer deutlich höheren Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe als der empfohlenen abschließt, erhältst du weniger Routine. Trotzdem abschließen?"
607,"Willst du den Freibrief wirklich abbrechen?"
608,"<Highlight>StringParameter(1)</Highlight> ist nicht dein Heimatpunkt.
Wenn du während des Freibriefs zu deinem momentan registrierten Heimatpunkt zurückkehrst, wird der Freibrief als fehlgeschlagen abgebrochen.
Trotzdem beginnen? "
609,"Einsatzort: <Highlight>StringParameter(1)</Highlight>"
610,"SAMMLER-NOTIZBUCH"
611,""
612,"Klasse"
613,"Stufe"
614,"Keine Einträge vorhanden."
615,"<CommandIcon(12)/><CommandIcon(13)/> Klasse wechseln"
616,"★"
617,"???"
618,"Besitz"
619,"Besitz: <Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value>"
620,"SAMMELN"
621,""
622,"Leer"
623," → "
624,"Unbekannt"
625,"%"
626,"Unerreichbar"
627,"Verborgen"
628,"Rar"
629,"Verborgen"
630,"Sammler-Notizbuch (<Highlight>StringParameter(1)</Highlight>)"
631,"Chatfilter"
632,"Kein Unterbefehl auswählbar"
633,"Fokusziel"
634,"Fortschicken"
635,"Emote"
636,"Markieren"
637,"Absteigen"
638,"Attacke beenden"
639,"Fortschicken"
640,"Zurückholen"
641,"PvP-Team"
642,"Schlüsselgegenstand"
643,"Beenden"
644,"Fortschicken"
645,"Schreien"
646,"Freie Ge<SoftHyphen/>sell<SoftHyphen/>schaft"
647,"Rufen"
648,"Allianz"
649,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>abgeschlossen<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
650,"Feindseligkeit zurücksetzen"
651,"Neulinge"
652,"Flüstern"
653,"Sagen"
654,"Gruppe"
655,"KK <Value>IntegerParameter(1)</Value>: <Highlight>StringParameter(2)</Highlight>"
656,"Reiter <Value>IntegerParameter(1)</Value>"
657,"Benenne den Reiter."
658,"Den Reiter löschen?"
659,"Reiter umbenennen"
662,"Allgemein"
663,"Kampf"
664,"Reiter-Name"
665,"Ereignis"
666,"<If(IntegerParameter(2))><Highlight>StringParameter(1)</Highlight> zuflüstern<Else/>Zuflüstern</If>"
669,"<If(IntegerParameter(1))><Switch(IntegerParameter(1))><Case(1)> </Case><Case(2)> </Case><Case(3)> </Case><Case(4)> </Case></Switch><Else/></If>"
670,"KARTE"
671,""
672,"X:"
673,"Y:"
674,"<Highlight>StringParameter(1)</Highlight>
<Highlight>StringParameter(2)</Highlight>"
675,"> "
676,"--"
677,"<Highlight>StringParameter(2)</Highlight> <If(IntegerParameter(1))><Switch(IntegerParameter(1))><Case(1)><Gui(75)/></Case><Case(2)><Gui(74)/></Case></Switch><Else/></If>"
678,"Freibriefe"
679,"<CommandIcon(10)/> Im Kommandomenü anlegen  <CommandIcon(8)/> Ausführen"
680,"KOMMANDOS & EIGENSCHAFTEN"
681,""
682,"<If(IntegerParameter(3))><Emphasis><Gui(62)/>Stufe <Value>IntegerParameter(1)</Value></Emphasis><Else/>Stufe <Value>IntegerParameter(1)</Value></If>"
683,"Kommandos"
684,"Job"
685,"Eigenschaften"
686,"Ergänzend"
687,"Allgemein"
688,"Gewählt"
689,"<Clickable(<SheetDe(ActStr,5,IntegerParameter(1),1,1,1)/>)/>
<If(IntegerParameter(2))>St. <Value>IntegerParameter(2)</Value><Else/></If>"
690,"<Sheet(ActStr,IntegerParameter(1),0)/>
<If(IntegerParameter(2))>St. <Value>IntegerParameter(2)</Value> <Else/></If>LP: <Value>IntegerParameter(3)</Value>"
691,"<Sheet(ActStr,IntegerParameter(1),0)/>
<If(IntegerParameter(2))>St. <Value>IntegerParameter(2)</Value> <Else/></If>MP: <Value>IntegerParameter(3)</Value>"
692,"<Sheet(ActStr,IntegerParameter(1),0)/>
<If(IntegerParameter(2))>St. <Value>IntegerParameter(2)</Value> <Else/></If>MP: alle"
693,"<Sheet(ActStr,IntegerParameter(1),0)/>
<If(IntegerParameter(2))>St. <Value>IntegerParameter(2)</Value> <Else/></If>TP: <Value>IntegerParameter(3)</Value>"
694,"<Sheet(ActStr,IntegerParameter(1),0)/>
<If(IntegerParameter(2))>St. <Value>IntegerParameter(2)</Value> <Else/></If>TP: alle"
695,"<Sheet(ActStr,IntegerParameter(1),0)/>
<If(IntegerParameter(2))>St. <Value>IntegerParameter(2)</Value> <Else/></If>SP: <Value>IntegerParameter(3)</Value>"
696,"<Sheet(ActStr,IntegerParameter(1),0)/>
<If(IntegerParameter(2))>St. <Value>IntegerParameter(2)</Value> <Else/></If>HP: <Value>IntegerParameter(3)</Value>"
697,"<Sheet(ActStr,IntegerParameter(1),0)/>
<If(IntegerParameter(2))>St. <Value>IntegerParameter(2)</Value> <Else/></If>MP: <Value>IntegerParameter(3)</Value> TP: <Value>IntegerParameter(4)</Value>"
698,"<Sheet(ClassJob,IntegerParameter(1),0)/>"
699,"Sofort"
700,"Mehr: Strg + Alt"
701,"Aktivieren"
702,"Reaktivieren"
703,"Reaktivieren"
704,"LP-Kosten"
705,"MP-Kosten"
706,"TP-Kosten"
707,"HP-Kosten"
708,"SP-Kosten"
709,"Reicht "
710,"Radius "
711,"Erlernt: "
712,"Affinität:"
713,"<Value>IntegerParameter(1)</Value>y"
714,"<Highlight>StringParameter(1)</Highlight>sek"
715,"<Highlight>StringParameter(1)</Highlight> Schritte"
716,"St. <Value>IntegerParameter(1)</Value>"
717," (<Value>IntegerParameter(1)</Value>)"
718,"<Sheet(ClassJobCategory,IntegerParameter(1),0)/>"
719,"Widerstanden"
720,"Routine"
721,"Feindseligkeit"
722,"Blitzlicht"
723,"Verfehlt"
724,"MP"
725,"TP"
726,"Ausgewichen"
727,"(<Value>IntegerParameter(1)</Value><Indent/>% widerstanden)"
728,"(<Value>IntegerParameter(1)</Value><Indent/>% geblockt)"
729,"(<Value>IntegerParameter(1)</Value><Indent/>% pariert)"
730,"(+<Value>IntegerParameter(1)</Value><Indent/>%)"
731,"Unverwundbar"
732,"Rang"
733,"Freie Ge<SoftHyphen/>sell<SoftHyphen/>schaft"
734,"Heimatland"
735,"♀"
736,"♂"
737,"<Value>IntegerParameter(3)</Value>. Sonne im <Switch(IntegerParameter(2))><Case(1)>1. Licht</Case><Case(2)>1. Schatten</Case><Case(3)>2. Licht</Case><Case(4)>2. Schatten</Case><Case(5)>3. Licht</Case><Case(6)>3. Schatten</Case><Case(7)>4. Licht</Case><Case(8)>4. Schatten</Case><Case(9)>5. Licht</Case><Case(10)>5. Schatten</Case><Case(11)>6. Licht</Case><Case(12)>6. Schatten</Case></Switch>mond"
738,"Haupthand"
739,"Nebenhand"
740,"Kopf"
741,"Rumpf"
742,"Hände"
743,"Taille"
744,"Beine"
745,"Füße"
746,"Ohren"
747,"Hals"
748,"Handgelenke"
749,"Finger (rechts)"
750,"Finger (links)"
751,"Jobkristall"
752,"Wurfwaffe"
753,"Rumpf (drunter)"
754,"Beine (drunter)"
755,"Ausrüstungspunkte"
756,"Ausrüstungsset"
757,"Setwechsel"
758,"Attribute"
759,"Profil"
760,"Klassen/Jobs"
761,"Vermögen"
762,"<Sheet(Town,IntegerParameter(1),0)/>"
763,"<CommandIcon(10)/> Untermenü"
764,"Liste der Ausrüstungssets"
765,"<If(IntegerParameter(3))><Emphasis><Gui(62)/>Stufe <Value>IntegerParameter(1)</Value></Emphasis><Else/>Stufe <Value>IntegerParameter(1)</Value></If>"
766,"<CommandIcon(23)/> Scrollen <CommandIcon(11)/> Areal wechseln <CommandIcon(12)/>+<CommandIcon(23)/> Zoomen <CommandIcon(13)/> Karte umschalten"
767,"<CommandIcon(23)/> Scrollen <CommandIcon(11)/> Ebene umschalten <CommandIcon(12)/>+<CommandIcon(23)/> Zoomen <CommandIcon(13)/> Karte umschalten"
768,"<Highlight>StringParameter(1)</Highlight> <Highlight>StringParameter(2)</Highlight>"
769,"Kein Set ausgewählt."
770,"FEINDMARKIERUNG"
771,""
772,"Stapel an Gehilfen übergeben"
773,"Stapel vom Gehilfen zurücknehmen"
774,"Reiten"
775,"Arsenal"
776,"Truhe"
777,"<Clickable(<Sheet(ClassJobCategory,IntegerParameter(1),0)/>)/>"
778,"Gehilfe"
779,"Tandem-Reiten"
780,"EMOTES"
781,""
782,"<Highlight>StringParameter(2)</Highlight>, <Highlight>StringParameter(1)</Highlight>"
783,"Liste der Ausrüstungssets"
784,"Einladung in den Kontaktkreis abbrechen"
785,"Die Einladung an <Highlight>StringParameter(1)</Highlight> in den Kontaktkreis zurücknehmen?"
786,"Einladung in die Gruppe abbrechen"
787,"<If(Equal(IntegerParameter(1),1))>Die aktive Gruppeneinladung<Else/>Alle <Value>IntegerParameter(1)</Value> aktiven Gruppeneinladungen</If> zurücknehmen?"
788,"<Clickable(<If(Equal(IntegerParameter(3),1))><SheetDe(EventItem,5,IntegerParameter(1),1,1,1)/><Else/><SheetDe(Item,5,IntegerParameter(1),1,1,1)/></If>)/>"
789,"<Clickable(<If(Equal(IntegerParameter(3),1))><SheetDe(EventItem,5,IntegerParameter(1),IntegerParameter(2),1,1)/><Else/><SheetDe(Item,5,IntegerParameter(1),IntegerParameter(2),1,1)/></If>)/>"
790,"Titel"
791,"Staatliche Ge<SoftHyphen/>sell<SoftHyphen/>schaft"
792,"Freie Ge<SoftHyphen/>sell<SoftHyphen/>schaft"
793,"Volk / Stamm / Geschlecht"
794,"Anfangsstadt"
795,"Namenstag"
796,"Schutzgottheit"
797,"<Sheet(Race,IntegerParameter(1),0)/> / <Sheet(Tribe,IntegerParameter(2),0)/> / <Switch(IntegerParameter(3))><Case(1)>♂</Case><Case(2)>♀</Case></Switch>"
798,"<Value>IntegerParameter(1)</Value>,<TwoDigitValue>IntegerParameter(2)</TwoDigitValue>"
799,"<Switch(IntegerParameter(1))><Case(1)><UIForeground>F20207</UIForeground><UIGlow>F20208</UIGlow>⒈<UIGlow>01</UIGlow><UIForeground>01</UIForeground></Case><Case(2)><UIForeground>F20207</UIForeground><UIGlow>F20208</UIGlow>⒉<UIGlow>01</UIGlow><UIForeground>01</UIForeground></Case><Case(3)><UIForeground>F20207</UIForeground><UIGlow>F20208</UIGlow>⒊<UIGlow>01</UIGlow><UIForeground>01</UIForeground></Case><Case(4)><UIForeground>F20207</UIForeground><UIGlow>F20208</UIGlow>⒋<UIGlow>01</UIGlow><UIForeground>01</UIForeground></Case><Case(5)><UIForeground>F20207</UIForeground><UIGlow>F20208</UIGlow>⒌<UIGlow>01</UIGlow><UIForeground>01</UIForeground></Case><Case(6)><UIForeground>F20209</UIForeground><UIGlow>F2020A</UIGlow>⒈<UIGlow>01</UIGlow><UIForeground>01</UIForeground></Case><Case(7)><UIForeground>F20209</UIForeground><UIGlow>F2020A</UIGlow>⒉<UIGlow>01</UIGlow><UIForeground>01</UIForeground></Case><Case(8)><UIForeground>F20209</UIForeground><UIGlow>F2020A</UIGlow>⒊<UIGlow>01</UIGlow><UIForeground>01</UIForeground></Case><Case(9)><UIForeground>F2020B</UIForeground><UIGlow>F2020C</UIGlow>⒈<UIGlow>01</UIGlow><UIForeground>01</UIForeground></Case><Case(10)><UIForeground>F2020B</UIForeground><UIGlow>F2020C</UIGlow>⒉<UIGlow>01</UIGlow><UIForeground>01</UIForeground></Case><Case(11)><UIForeground>F2020D</UIForeground><UIGlow>F2020E</UIGlow>　<UIGlow>01</UIGlow><UIForeground>01</UIForeground></Case><Case(12)><UIForeground>F2020D</UIForeground><UIGlow>F2020E</UIGlow>　<UIGlow>01</UIGlow><UIForeground>01</UIForeground></Case><Case(13)><UIForeground>F2020D</UIForeground><UIGlow>F2020E</UIGlow>　<UIGlow>01</UIGlow><UIForeground>01</UIForeground></Case><Case(14)><UIForeground>F2020D</UIForeground><UIGlow>F2020E</UIGlow>　<UIGlow>01</UIGlow><UIForeground>01</UIForeground></Case></Switch>"
800,"Krieger"
801,"Magier"
802,"Handwerker"
803,"Sammler"
804,"Job"
805,"Routine"
806,"Gladiator"
807,"Faustkämpfer"
808,"Marodeur"
809,"Pikenier"
810,"Waldläufer"
811,"Druide"
812,"Thaumaturg"
813,"Zimmerer"
814,"Grobschmied"
815,"Plattner"
816,"Goldschmied"
817,"Gerber"
818,"Weber"
819,"Alchemist"
820,"Gourmet"
821,"Minenarbeiter"
822,"Gärtner"
823,"Fischer"
824," / "
825,": "
826,"<SheetDe(GrandCompany,5,IntegerParameter(1),1,1,1)/>"
827,"<If(IntegerParameter(3))><Switch(IntegerParameter(1))><Case(1)><Sheet(GCRankLimsaFemaleText,IntegerParameter(2),0)/></Case><Case(2)><Sheet(GCRankGridaniaFemaleText,IntegerParameter(2),0)/></Case><Case(3)><Sheet(GCRankUldahFemaleText,IntegerParameter(2),0)/></Case></Switch><Else/><Switch(IntegerParameter(1))><Case(1)><Sheet(GCRankLimsaMaleText,IntegerParameter(2),0)/></Case><Case(2)><Sheet(GCRankGridaniaMaleText,IntegerParameter(2),0)/></Case><Case(3)><Sheet(GCRankUldahMaleText,IntegerParameter(2),0)/></Case></Switch></If>"
828,"Hermetiker"
829,"Schurke"
830,"Gil"
831,"Staatstaler"
832,"Andere"
833,"<Format(IntegerParameter(1),FF022E)/>/<Format(IntegerParameter(2),FF022E)/>"
834,"Wolfsmarken"
835,"<Sheet(ClassJob,IntegerParameter(1),0)/> "
836,"Set-Namen ändern"
837,"Set-Nummer wählen"
838,"Abzeichen & Trophäen"
839,"Anzahl"
840,"Tutorialtexte nicht mehr anzeigen"
841,"* Tutorial-Fenster unter Charakter<SoftHyphen/>konfiguration im Untermenü „UI“ de-/reaktivierbar"
842,"<CommandIcon(9)/> Schließen (Erneut aufrufen über System - Tutorial-Hilfstexte)"
843,"<CommandIcon(5)/> Scrollen <CommandIcon(9)/> Schließen (Erneut aufrufen über System - Tutorial-Hilfstexte)"
844,"<If(GreaterThan(IntegerParameter(1),9))> 9+<Else/> <Value>IntegerParameter(1)</Value></If>"
845,"<CommandIcon(19)/> Auswählen"
846,"<CommandIcon(8)/> Bestätigen"
847,"Tutorialtexte sind in der Charakter<SoftHyphen/>konfiguration unter UI-Einstellungen wieder aktivierbar."
848,"Reflektieren!"
849,"Effekt reflektiert"
850,"REPARATUR"
851,""
852,"Ausrüstung"
853,"<Highlight>StringParameter(1)</Highlight> (angelegt)"
854,"Inventar"
855,"Alle reparieren"
856,"Gegenstand"
857,"Kosten"
858,"Nötige Dunkelmaterie"
859,"Gesamtkosten: <Format(IntegerParameter(1),FF022E)/> Gil"
860,"<Clickable(<SheetDe(Item,2,IntegerParameter(1),1,4,1)/>)/> für <Format(IntegerParameter(2),FF022E)/> Gil reparieren?"
861,"Alle Gegenstände der Liste für <Format(IntegerParameter(1),FF022E)/> Gil reparieren?"
862,"<Clickable(<SheetDe(Item,1,IntegerParameter(2),1,4,1)/>)/> verbrauchen, um <SheetDe(Item,2,IntegerParameter(1),1,4,1)/> zu reparieren?"
863,"Folgendes Material verbrauchen, um möglichst viele Gegenstände der Liste zu reparieren?

<Highlight>StringParameter(1)</Highlight><If(IntegerParameter(2))>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Statt des erforderlichen Katalysators wird ein besserer verwendet.<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Else/></If>"
864,"<Value>IntegerParameter(2)</Value> <If(Equal(IntegerParameter(2),1))><SheetDe(Item,5,IntegerParameter(1),1,4,1)/><Else/><SheetDe(Item,5,IntegerParameter(1),2,4,1)/></If>"
865,"Keine reparierbaren Gegenstände vorhanden."
866,"Grad <Value>IntegerParameter(1)</Value>"
867,"Zustand"
868,"<If(IntegerParameter(3))><Emphasis><Gui(62)/>Stufe <Value>IntegerParameter(1)</Value></Emphasis><Else/>Stufe <Value>IntegerParameter(1)</Value></If>"
869,"Reparateur"
870,"Welt/Region"
871,"Areal"
872,"Besitz:"
873,"G<Value>IntegerParameter(2)</Value>: <Format(IntegerParameter(1),FF022E)/>"
874,"(Karten-Link hier nicht verfügbar)"
875,"(Kein Karten-Link gesetzt)"
876,"<Value>IntegerParameter(1)</Value>"
877,"<Value>IntegerParameter(1)</Value> %"
878,"Sitzplatz: Nr. <Value>IntegerParameter(1)</Value>"
879,"<If(IntegerParameter(4))><UIForeground>F2023D</UIForeground><UIGlow>F2023E</UIGlow><Emphasis><Sheet(BaseParam,IntegerParameter(1),1)/> <If(LessThan(IntegerParameter(3),0))><Else/>+</If><Value>IntegerParameter(3)</Value><If(IntegerParameter(5))><Indent/>%<Else/></If></Emphasis><UIForeground>01</UIForeground><UIGlow>01</UIGlow><Else/><Sheet(BaseParam,IntegerParameter(1),1)/> <If(LessThan(IntegerParameter(3),0))><Else/>+</If><Value>IntegerParameter(3)</Value><If(IntegerParameter(5))><Indent/>%<Else/></If></If>"
880,"Satteltasche"
881,"In Satteltasche legen"
882,"CHOCOBO-SATTELTASCHE"
883,""
884,"Linke Satteltasche"
885,"Rechte Satteltasche"
886,"In Satteltasche legen (bestimmte Anzahl)"
887,"Entnehmen"
888,"Entnehmen (bestimmte Anzahl)"
889,"Wie viele möchtest du entnehmen?"
890,"Wie viele möchtest du in die Satteltasche legen?"
891,"Satteltasche"
892,"Gegenstand auswählen für:"
896,"Projektion ist aufgrund der Ausrüstungsbedingungen nicht möglich."
897,"Projektion ist aufgrund der Ausrüstungsbedingungen nicht möglich."
898,"Projektion ist aufgrund der Ausrüstungsbedingungen nicht möglich."
899,"<If(IntegerParameter(3))><Emphasis><Gui(62)/>Elementarstufe <Value>IntegerParameter(1)</Value></Emphasis><Else/>Elementarstufe <Value>IntegerParameter(1)</Value></If>"
900,"<If(IntegerParameter(3))><Emphasis><Gui(62)/>Stufe <Value>IntegerParameter(1)</Value></Emphasis><Else/>Stufe <Value>IntegerParameter(1)</Value></If>"
901,"Materia einsetzen"
902,"Reparieren"
903,"Information kann nicht ermittelt werden."
904,"Nicht in Staatlicher Ge<SoftHyphen/>sell<SoftHyphen/>schaft."
905,"Nicht in Freier Ge<SoftHyphen/>sell<SoftHyphen/>schaft."
906,"<If(IntegerParameter(3))><Switch(IntegerParameter(1))><Case(1)><Sheet(GCRankLimsaFemaleText,IntegerParameter(2),0)/></Case><Case(2)><Sheet(GCRankGridaniaFemaleText,IntegerParameter(2),0)/></Case><Case(3)><Sheet(GCRankUldahFemaleText,IntegerParameter(2),0)/></Case></Switch><Else/><Switch(IntegerParameter(1))><Case(1)><Sheet(GCRankLimsaMaleText,IntegerParameter(2),0)/></Case><Case(2)><Sheet(GCRankGridaniaMaleText,IntegerParameter(2),0)/></Case><Case(3)><Sheet(GCRankUldahMaleText,IntegerParameter(2),0)/></Case></Switch></If>"
907,"<If(IntegerParameter(3))><Switch(IntegerParameter(1))><Case(1)><Sheet(GCRankLimsaFemaleText,IntegerParameter(2),0)/></Case><Case(2)><Sheet(GCRankGridaniaFemaleText,IntegerParameter(2),0)/></Case><Case(3)><Sheet(GCRankUldahFemaleText,IntegerParameter(2),0)/></Case></Switch><Else/><Switch(IntegerParameter(1))><Case(1)><Sheet(GCRankLimsaMaleText,IntegerParameter(2),0)/></Case><Case(2)><Sheet(GCRankGridaniaMaleText,IntegerParameter(2),0)/></Case><Case(3)><Sheet(GCRankUldahMaleText,IntegerParameter(2),0)/></Case></Switch></If>"
