key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
431,"Quests","Pas touche à l'or III","Remporter une bataille de défense du Bazar doré avec un score total d'au moins 30 000 points.",5," / ","","ui/icon/062000/062903.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
432,"Quests","Pas touche à l'or IV","Remporter une bataille de défense du Bazar doré avec un score total d'au moins 40 000 points.",5," / ","","ui/icon/062000/062903.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
433,"Quests","Ils ne passeront pas ! (Bazar doré)","Remporter une bataille de défense du Bazar doré avec un score total d'au moins 50 000 points.",10,"An Amalj'aa's Worst Nightmare / An Amalj'aa's Worst Nightmare","","ui/icon/062000/062903.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
434,"Quests","Défenseur insatiable de Port-aux-Ales I","Remporter un total de 5 batailles de défense de Port-aux-Ales.",5," / ","","ui/icon/062000/062901.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
435,"Quests","Défenseur insatiable de Port-aux-Ales II","Remporter un total de 10 batailles de défense de Port-aux-Ales.",5," / ","","ui/icon/062000/062901.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
436,"Quests","Défenseur insatiable  de Port-aux-Ales III","Remporter un total de 50 batailles de défense de Port-aux-Ales.",5," / ","","ui/icon/062000/062901.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
437,"Quests","Défenseur insatiable de Port-aux-Ales IV","Remporter un total de 100 batailles de défense de Port-aux-Ales.",5," / ","","ui/icon/062000/062901.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
438,"Quests","Ennemi juré des Kobolds","Remporter un total de 1 000 batailles de défense de Port-aux-Ales.",10,"The Guardian of Aleport / The Guardian of Aleport","","ui/icon/062000/062901.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
439,"Quests","Défenseur insatiable du Moulin des Bois I","Remporter un total de 5 batailles de défense du Moulin des Bois.",5," / ","","ui/icon/062000/062902.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
440,"Quests","Défenseur insatiable du Moulin des Bois II","Remporter un total de 10 batailles de défense du Moulin des Bois.",5," / ","","ui/icon/062000/062902.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
441,"Quests","Défenseur insatiable du Moulin des Bois III","Remporter un total de 50 batailles de défense du Moulin des Bois.",5," / ","","ui/icon/062000/062902.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
442,"Quests","Défenseur insatiable du Moulin des Bois IV","Remporter un total de 100 batailles de défense du Moulin des Bois.",5," / ","","ui/icon/062000/062902.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
443,"Quests","Ennemi juré des Ixali","Remporter un total de 1 000 batailles de défense du Moulin des bois.",10,"The Guardian of Hyrstmill / The Guardian of Hyrstmill","","ui/icon/062000/062902.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
444,"Quests","Défenseur insatiable du Bazar Doré I","Remporter un total de 5 batailles de défense du Bazar doré.",5," / ","","ui/icon/062000/062903.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
445,"Quests","Défenseur insatiable du Bazar Doré II","Remporter un total de 10 batailles de défense du Bazar doré.",5," / ","","ui/icon/062000/062903.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
446,"Quests","Défenseur insatiable du Bazar Doré III","Remporter un total de 50 batailles de défense du Bazar doré.",5," / ","","ui/icon/062000/062903.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
447,"Quests","Défenseur insatiable du Bazar Doré IV","Remporter un total de 100 batailles de défense du Bazar doré.",5," / ","","ui/icon/062000/062903.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
448,"Quests","Ennemi juré des Amalj'aa","Remporter un total de 1 000 batailles de défense du Bazar doré.",10,"The Guardian of the Golden Bazaar / The Guardian of the Golden Bazaar","","ui/icon/062000/062903.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
449,"Quests","Approvisionneur accompli de Port-aux-Ales I","Effectuer un total de 10 livraisons d'objets désignés à la milice en stationnement à Port-aux-Ales.",5," / ","","ui/icon/062000/062901.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
450,"Quests","Approvisionneur accompli de Port-aux-Ales II","Effectuer un total de 100 livraisons d'objets désignés à la milice en stationnement à Port-aux-Ales.",5," / ","","ui/icon/062000/062901.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
451,"Quests","Approvisionneur accompli de Port-aux-Ales III","Effectuer un total de 500 livraisons d'objets désignés à la milice en stationnement à Port-aux-Ales.",5," / ","","ui/icon/062000/062901.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
452,"Quests","Approvisionneur accompli de Port-aux-Ales IV","Effectuer un total de 1 000 livraisons d'objets désignés à la milice en stationnement à Port-aux-Ales.",5," / ","","ui/icon/062000/062901.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
453,"Quests","Approvisionneur d'honneur de Port-aux-Ales","Effectuer un total de 10 000 livraisons d'objets désignés à la milice en stationnement à Port-aux-Ales.",10,"The Wind of Aleport / The Wind of Aleport","","ui/icon/062000/062901.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
454,"Quests","Approvisionneur accompli du Moulin des bois I","Effectuer un total de 10 livraisons d'objets désignés à la milice en stationnement au Moulin des Bois.",5," / ","","ui/icon/062000/062902.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
455,"Quests","Approvisionneur accompli du Moulin des Bois II","Effectuer un total de 100 livraisons d'objets désignés à la milice en stationnement au Moulin des Bois.",5," / ","","ui/icon/062000/062902.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
456,"Quests","Approvisionneur accompli du Moulin des Bois III","Effectuer un total de 500 livraisons d'objets désignés à la milice en stationnement au Moulin des Bois.",5," / ","","ui/icon/062000/062902.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
457,"Quests","Approvisionneur accompli du Moulin des Bois IV","Effectuer un total de 1 000 livraisons d'objets désignés à la milice en stationnement au Moulin des Bois.",5," / ","","ui/icon/062000/062902.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
458,"Quests","Approvisionneur d'honneur du Moulin des Bois","Effectuer un total de 10 000 livraisons d'objets désignés à la milice en stationnement au Moulin des Bois.",10,"The Wind of Hyrstmill / The Wind of Hyrstmill","","ui/icon/062000/062902.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
459,"Quests","Approvisionneur accompli du Bazar Doré I","Effectuer un total de 10 livraisons d'objets désignés à la milice en stationnement au Bazar doré.",5," / ","","ui/icon/062000/062903.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
460,"Quests","Approvisionneur accompli du Bazar Doré II","Effectuer un total de 100 livraisons d'objets désignés à la milice en stationnement au Bazar doré.",5," / ","","ui/icon/062000/062903.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
461,"Quests","Approvisionneur accompli du Bazar Doré III","Effectuer un total de 500 livraisons d'objets désignés à la milice en stationnement au Bazar doré.",5," / ","","ui/icon/062000/062903.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
462,"Quests","Approvisionneur accompli du Bazar Doré IV","Effectuer un total de 1 000 livraisons d'objets désignés à la milice en stationnement au Bazar doré.",5," / ","","ui/icon/062000/062903.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
463,"Quests","Approvisionneur d'honneur du Bazar Doré","Effectuer un total de 10 000 livraisons d'objets désignés à la milice en stationnement au Bazar doré.",10,"The Wind of the Golden Bazaar / The Wind of the Golden Bazaar","","ui/icon/062000/062903.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
464,"Quests","Sertisseur serviable de Port-aux-Ales I","Effectuer un total de 10 livraisons d'objets sertis à la milice en stationnement à Port-aux-Ales.",5," / ","","ui/icon/062000/062901.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
465,"Quests","Sertisseur serviable de Port-aux-Ales II","Effectuer un total de 100 livraisons d'objets sertis à la milice en stationnement à Port-aux-Ales.",5," / ","","ui/icon/062000/062901.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
466,"Quests","Sertisseur serviable de Port-aux-Ales III","Effectuer un total de 500 livraisons d'objets sertis à la milice en stationnement à Port-aux-Ales.",5," / ","","ui/icon/062000/062901.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
467,"Quests","Sertisseur serviable de Port-aux-Ales IV","Effectuer un total de 1 000 livraisons d'objets sertis à la milice en stationnement à Port-aux-Ales.",5," / ","","ui/icon/062000/062901.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
468,"Quests","Sertisseur officiel de Port-aux-Ales","Effectuer un total de 10 000 livraisons d'objets sertis à la milice en stationnement à Port-aux-Ales.",10,"The Hand of Aleport / The Hand of Aleport","","ui/icon/062000/062901.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
469,"Quests","Sertisseur serviable du Moulin des Bois I","Effectuer un total de 10 livraisons d'objets sertis à la milice en stationnement au Moulin des Bois.",5," / ","","ui/icon/062000/062902.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
470,"Quests","Sertisseur serviable du Moulin des Bois II","Effectuer un total de 100 livraisons d'objets sertis à la milice en stationnement au Moulin des Bois.",5," / ","","ui/icon/062000/062902.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
471,"Quests","Sertisseur serviable du Moulin des Bois III","Effectuer un total de 500 livraisons d'objets sertis à la milice en stationnement au Moulin des Bois.",5," / ","","ui/icon/062000/062902.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
472,"Quests","Sertisseur serviable du Moulin des Bois IV","Effectuer un total de 1 000 livraisons d'objets sertis à la milice en stationnement au Moulin des Bois.",5," / ","","ui/icon/062000/062902.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
473,"Quests","Sertisseur officiel du Moulin des Bois","Effectuer un total de 10 000 livraisons d'objets sertis à la milice en stationnement au Moulin des Bois.",10,"The Hand of Hyrstmill / The Hand of Hyrstmill","","ui/icon/062000/062902.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
474,"Quests","Sertisseur serviable du Bazar doré I","Effectuer un total de 10 livraisons d'objets sertis à la milice en stationnement au Bazar doré.",5," / ","","ui/icon/062000/062903.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
475,"Quests","Sertisseur serviable du Bazar doré II","Effectuer un total de 100 livraisons d'objets sertis à la milice en stationnement au Bazar doré.",5," / ","","ui/icon/062000/062903.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
476,"Quests","Sertisseur serviable du Bazar doré III","Effectuer un total de 500 livraisons d'objets sertis à la milice en stationnement au Bazar doré.",5," / ","","ui/icon/062000/062903.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
477,"Quests","Sertisseur serviable du Bazar doré IV","Effectuer un total de 1 000 livraisons d'objets sertis à la milice en stationnement au Bazar doré.",5," / ","","ui/icon/062000/062903.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
478,"Quests","Sertisseur officiel du Bazar doré","Effectuer un total de 10 000 livraisons d'objets sertis à la milice en stationnement au Bazar doré.",10,"The Hand of the Golden Bazaar / The Hand of the Golden Bazaar","","ui/icon/062000/062903.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
479,"Quests","Tout en force (Port-aux-Ales)","Remporter une bataille de défense de Port-aux-Ales avec une équipe composée uniquement de disciples de la guerre et de la magie.",5," / ","","ui/icon/062000/062901.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
480,"Quests","Tout en force (Moulin des Bois)","Remporter une bataille de défense du Moulin des Bois avec une équipe composée uniquement de disciples de la guerre et de la magie.",5," / ","","ui/icon/062000/062902.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
481,"Quests","Tout en force (Bazar doré)","Remporter une bataille de défense du Bazar doré avec une équipe composée uniquement de disciples de la guerre et de la magie.",5," / ","","ui/icon/062000/062903.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
482,"Quests","Tout en finesse (Port-aux-Ales)","Remporter une bataille de défense de Port-aux-Ales avec une équipe composée uniquement de disciples de la terre et de la main.",5," / ","","ui/icon/062000/062901.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
483,"Quests","Tout en finesse (Moulin des Bois)","Remporter une bataille de défense du Moulin des Bois avec une équipe composée uniquement de disciples de la terre et de la main.",5," / ","","ui/icon/062000/062902.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
484,"Quests","Tout en finesse (Bazar doré)","Remporter une bataille de défense du Bazar doré avec une équipe composée uniquement de disciples de la terre et de la main.",5," / ","","ui/icon/062000/062903.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
485,"Quests","Défenseur des hameaux","Remporter une bataille de défense dans les hameaux de Port-aux-Ales, du Moulin des Bois, et du Bazar doré.",5," / ","","ui/icon/062000/062939.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
486,"Seasonal Events","Renne officiel du Lièvre noir","Obtenir une paire de bois de renne et un costume de renne.",20,"Wild Thing / Wild Thing","","ui/icon/062000/062931.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
487,"Seasonal Events","Le sourire du dragon","Obtenir un kabuto dragon.",5," / ","","ui/icon/062000/062932.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
488,"Seasonal Events","Le sourire du dragon rouge","Obtenir un kabuto dragon rouge vermeil.",5," / ","","ui/icon/062000/062934.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
489,"Seasonal Events","Le sourire du dragon doré","Obtenir un kabuto dragon doré.",5," / ","","ui/icon/062000/062933.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
490,"Seasonal Events","Le sourire du dragon noir","Obtenir un kabuto dragon noir ébène.",5," / ","","ui/icon/062000/062935.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
491,"Seasonal Events","Ici sont les dragons","Obtenir un kabuto dragon, un kabuto dragon rouge vermeil, un kabuto dragon doré et un kabuto dragon noir ébène.",20,"The Winter Wyrm / The Winter Wyrm","","ui/icon/062000/062908.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
492,"Seasonal Events","Tournez ménages","Obtenir un médaillon de soupirant.",5," / ","","ui/icon/062000/062921.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
493,"Seasonal Events","L'amour sans frontières","Obtenir un médaillon de soupirant en platine.",5," / ","","ui/icon/062000/062922.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
494,"Seasonal Events","A l'article de l'amour","Obtenir un médaillon de flamme éternelle.",5," / ","","ui/icon/062000/062923.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
495,"Seasonal Events","Les histoires d'A","Obtenir un médaillon de soupirant, un médaillon de soupirant en platine, et un médaillon de flamme éternelle.",20,"Messenger of Love / Messenger of Love","","ui/icon/062000/062908.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
496,"Seasonal Events","Aux frais de la princesse","Obtenir une boucle d'oreille fleur de pêcher.",20,"Princess for a Day / Royal Seneschal","","ui/icon/062000/062924.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
497,"Seasonal Events","Chasse aux œufs immaculés","Obtenir un anneau œuf immaculé.",5," / ","","ui/icon/062000/062925.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
498,"Seasonal Events","Chasse aux œufs éclatants","Obtenir un anneau œuf éclatant.",5," / ","","ui/icon/062000/062928.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
499,"Seasonal Events","Chasse aux œufs brillants","Obtenir un anneau œuf brillant.",5," / ","","ui/icon/062000/062927.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
500,"Seasonal Events","Chasse aux œufs de minuit","Obtenir un anneau œuf de minuit.",5," / ","","ui/icon/062000/062926.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
501,"Seasonal Events","Chasse aux œufs de chocobo","Obtenir un anneau chocobo.",5," / ","","ui/icon/062000/062929.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
502,"Seasonal Events","Loin des œufs, loin du cœur","Obtenir un anneau œuf immaculé, un anneau œuf éclatant, un anneau œuf brillant, un anneau œuf de minuit et un anneau chocobo.",20,"Dreamseeker / Dreamseeker","","ui/icon/062000/062908.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
503,"Seasonal Events","B.A.B. cool","Obtenir un yukata de gentilhomme (saphir) ou un yukata de damoiselle (rubis).",5," / ","","ui/icon/062000/062917.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
504,"Seasonal Events","B.A.B. coquet","Obtenir un yukata de gentilhomme (jade) ou un yukata de damoiselle (turquoise).",5," / ","","ui/icon/062000/062918.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
