key,0,1,2,3,4,5,6,7,8,9,10,11
105,1,0,0,0,0,"/party","/p","/gruppe, /gr, /party, /p
VERWENDUNG:
/gruppe [Nachr.]
→ Sendet eine Nachricht an alle Mitglieder deiner aktuellen Gruppe. Die Entfernung spielt keine Rolle. Wenn keine Nachricht eingegeben wird, ändert dies den Chatmodus zu „Gruppe“.","/gruppe","/gr","<reply>",0
106,1,0,0,0,0,"/linkshell","/l","/kreis, /kk, /linkshell, /l
VERWENDUNG:
/kreis [Nachr.]
→ Sendet eine Nachricht an alle Mitglieder deines aktuellen Kontaktkreises. Die Entfernung spielt keine Rolle. Wenn keine Nachricht eingegeben wird, ändert dies den Chatmodus zu „Kontaktkreis“.","/kreis","/kk","<reply>",0
107,1,0,0,0,0,"/linkshell1","/l1","/kreis1, /kk1, /linkshell1, /l1
VERWENDUNG:
/kreis1 [Nachr.]
→ Sendet eine Nachricht an alle Mitglieder des Kontaktkreises, dem du Slot 1 zugewiesen hast. Die Entfernung spielt keine Rolle.","/kreis1","/kk1","<reply>",0
108,1,0,0,0,0,"/linkshell2","/l2","/kreis2, /kk2, /linkshell2, /l2
VERWENDUNG:
/kreis2 [Nachr.]
→ Sendet eine Nachricht an alle Mitglieder des Kontaktkreises, dem du Slot 2 zugewiesen hast. Die Entfernung spielt keine Rolle.","/kreis2","/kk2","<reply>",0
109,1,0,0,0,0,"/linkshell3","/l3","/kreis3, /kk3, /linkshell3, /l3
VERWENDUNG:
/kreis3 [Nachr.]
→ Sendet eine Nachricht an alle Mitglieder des Kontaktkreises, dem du Slot 3 zugewiesen hast. Die Entfernung spielt keine Rolle.","/kreis3","/kk3","<reply>",0
110,1,0,0,0,0,"/linkshell4","/l4","/kreis4, /kk4, /linkshell4, /l4
VERWENDUNG:
/kreis4 [Nachr.]
→ Sendet eine Nachricht an alle Mitglieder des Kontaktkreises, dem du Slot 4 zugewiesen hast. Die Entfernung spielt keine Rolle.","/kreis4","/kk4","<reply>",0
111,1,0,0,0,0,"/linkshell5","/l5","/kreis5, /kk5, /linkshell5, /l5
VERWENDUNG:
/kreis5 [Nachr.]
→ Sendet eine Nachricht an alle Mitglieder des Kontaktkreises, dem du Slot 5 zugewiesen hast. Die Entfernung spielt keine Rolle.","/kreis5","/kk5","<reply>",0
112,1,0,0,0,0,"/linkshell6","/l6","/kreis6, /kk6, linkshell6, /l6
VERWENDUNG:
/kreis6 [Nachr.]
→ Sendet eine Nachricht an alle Mitglieder des Kontaktkreises, dem du Slot 6 zugewiesen hast. Die Entfernung spielt keine Rolle.","/kreis6","/kk6","<reply>",0
113,1,0,0,0,0,"/linkshell7","/l7","/kreis7, /kk7, /linkshell7, /l7
VERWENDUNG:
/kreis7 [Nachr.]
→ Sendet eine Nachricht an alle Mitglieder des Kontaktkreises, dem du Slot 7 zugewiesen hast. Die Entfernung spielt keine Rolle.","/kreis7","/kk7","<reply>",0
114,1,0,0,0,0,"/linkshell8","/l8","/kreis8, /kk8, /linkshell8, /l8
VERWENDUNG:
/kreis8 [Nachr.]
→ Sendet eine Nachricht an alle Mitglieder des Kontaktkreises, dem du Slot 8 zugewiesen hast. Die Entfernung spielt keine Rolle.","/kreis8","/kk8","<reply>",0
115,1,0,0,0,0,"/freecompany","/fc","/freiegesellschaft, /fg, /freecompany, /fc
VERWENDUNG:
/fg [Nachr.]
→ Sendet eine Nachricht an alle Mitglieder der Freien Ge<SoftHyphen/>sell<SoftHyphen/>schaft. Die Entfernung spielt keine Rolle. Wenn keine Nachricht eingegeben wird, ändert dies den Chatmodus zu „Freie Ge<SoftHyphen/>sell<SoftHyphen/>schaft“. ","/freiegesellschaft","/fg","<reply>",0
116,1,0,0,0,0,"/echo","/e","/echo, /e
VERWENDUNG:
/echo [Nachr.]
→ Zeigt eine Nachricht an, die nur du sehen kannst.","","","<reply>",0
117,1,0,0,0,0,"/yell","/y","/rufen, /ru, /yell, /y
VERWENDUNG:
/rufen [Nachr.]
→ Sendet allen PCs in der weiteren Umgebung eine Nachricht. Wenn keine Nachricht eingegeben wird, ändert dies den Chatmodus zu „Rufen“. ","/rufen","/ru","<reply>",0
118,1,0,0,0,0,"/reply","/r","/antworten, /ant, /reply, /r
VERWENDUNG:
/ant [Nachr.]
→ Sendet eine Nachricht an den Sender der letzten „Flüstern“-Nachricht an dich.","/antworten","/ant","<reply>",0
119,1,0,0,0,0,"/alliance","/a","/allianz, /all, /alliance, /a
VERWENDUNG:
/all [Nachr.]
→ Sendet eine Nachricht an alle Mitglieder deiner Allianz. Wenn keine Nachricht eingegeben wird, ändert dies den Chatmodus zu „Allianz“. ","/allianz","/all","<reply>",0
121,1,0,0,0,0,"/join","","/ann, /join
→ Du nimmst die Einladung in eine Gruppe an.","/ann","","add",0
122,1,0,0,0,0,"/decline","","/abl, /decline
→ Du lehnst die Einladung in eine Gruppe ab.","/abl","","add",0
123,2,0,0,0,0,"/invite","","/einladen, /ein, /invite
VERWENDUNG:
/ein [Variable zur Zielbestimmung]
→ Lädt einen Charakter in die Gruppe ein. Bei fehlender Zielangabe wird der gerade anvisierte Charakter eingeladen.","/einladen","/ein","add",0
124,2,0,0,0,0,"/kick","","/kick
VERWENDUNG:
/kick [Variable zur Zielbestimmung]
→ Entfernt einen Charakter aus der Gruppe. Bei fehlender Zielangabe wird der gerade anvisierte Charakter entfernt.","","","add",0
125,2,0,0,0,0,"/leader","","/anführer, /anf, /leader
VERWENDUNG:
/anf [Variable zur Zielbestimmung]
→ Macht einen Charakter zum Anführer der Gruppe. Bei fehlender Zielangabe wird der gerade anvisierte Charakter zum Anführer gemacht.","/anführer","/anf","add",0
126,2,0,0,0,0,"/leave","","/verlassen, /verl, /leave
→ Du trittst aus der Gruppe aus.","/verlassen","/verl","add",0
131,2,0,0,0,0,"/check","/c","/check, /c
VERWENDUNG:
/check [Variable zur Zielbestimmung]
→ Untersucht das Ziel.
Bei fehlender Zielangabe wird das momentan anvisierte Ziel untersucht.","","","RAU",0
132,2,0,0,0,0,"/trade","","/handel, /trade
VERWENDUNG:
/handel [Variable zur Zielbestimmung]
→ Bietet dem Ziel einen Handel an. Ohne Zielangabe wird der Handel dem anvisierten Ziel angeboten.","/handel","","pack",0
133,2,1,2,0,0,"/automove","","/lauf, /automove
VERWENDUNG:
/lauf [Unterbefehl]
→ Lässt deinen PC automatisch in die aktuelle Laufrichtung weiterlaufen.
>>Unterbefehle:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>on<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Automatisches Laufen aktivieren.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>aus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>off<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Automatisches Laufen deaktivieren.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.","/lauf","","head",0
134,2,0,0,0,0,"/follow","","/folg, /follow
VERWENDUNG:
/folg [Variable zur Zielbestimmung]
→ Lässt dich automatisch dem angegebenen Spielercharakter nachlaufen. Bei fehlender Zielangabe folgst du dem anvisierten Charakter.","/folg","","head",0
136,2,0,0,0,0,"/meldrequest","","/materiaanfrage, /matan, /meldrequest
VERWENDUNG:
/matan [Variable zur Zielbestimmung]
→ Sendet dem angegebenen Charakter eine Anfrage, Materia einzusetzen. Ohne Zielangabe wird die Anfrage an den gerade anvisierten Charakter gestellt. Nur möglich, wenn der Empfänger die Voraus<SoftHyphen/>setzungen zum Einsetzen von Materia erfüllt.","/materiaanfrage","/matan","pack",0
141,1,0,0,0,0,"/character","/gear","/charakter, /character, /char, /gear
→ Öffnet das Charaktermenü.","/charakter","/char","pack",0
142,1,0,0,0,0,"/journal","","/archiv, /journal
→ Öffnet das Archiv mit aktiven und abgeschlossenen Aufträgen.","/archiv","","pack",0
143,1,0,0,0,0,"/dutyfinder","/dfinder","/inhaltssuche, /isuche, /dutyfinder, /dfinder
→ Öffnet die Inhaltssuche.","/inhaltssuche","/isuche",,0
144,1,0,0,0,0,"/armourychest","/armoury","/arsenal, /armourychest, /armoury
→ Öffnet das Arsenal.","/arsenal","","pack",0
145,1,0,0,0,0,"/huntinglog","/hlog","/bestiarium, /huntinglog, /hlog
→ Öffnet das Bestiarium.","/bestiarium","","pack",0
146,1,0,0,0,0,"/craftinglog","/clog","/handwerker, /craftinglog, /clog
→ Öffnet das Handwerker-Notizbuch.","/handwerker","","on",0
147,1,0,0,0,0,"/gatheringlog","/glog","/sammler, /gatheringlog, /glog
→ Öffnet das Sammler-Notizbuch.","/sammler","","on",0
148,1,0,0,0,0,"/fishinglog","/flog","/fischer, /fishinglog, /flog
→ Öffnet das Fischer-Notizbuch.","/fischer","","pack",0
149,1,0,0,0,0,"/achievements","","/errungenschaften, /err, /achievements
→ Öffnet die Liste der Errungenschaften, die du in FINAL FANTASY XIV erreicht hast.","/errungenschaften","/err","pack",0
150,3,1,2,0,0,"/partycmd","/pcmd","/gruppenaktion, /gakt, /partycmd, /pcmd
VERWENDUNG:
/gakt [Unterbefehl]
→ Führt Aktionen aus, die die Gruppe betreffen.
※ In weltenübergreifenden Gruppen kann nur das Menü angezeigt oder Mitglieder hinzugefügt werden.
>>Unterbefehle:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>hinzu<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>add<UIGlow>01</UIGlow><UIForeground>01</UIForeground>) [Variable zur Zielbestimmung] In Gruppe einladen.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ann<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>accept<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Gruppeneinladung annehmen.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>abl<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>deny<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Gruppeneinladung ablehnen.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>verl<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>leave<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Aktuelle Gruppe verlassen.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>anf<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>leader<UIGlow>01</UIGlow><UIForeground>01</UIForeground>) [Variable zur Zielbestimmung] Zum Gruppenanführer machen.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>kick<UIGlow>01</UIGlow><UIForeground>01</UIForeground> [Variable zur Zielbestimmung] Aus der Gruppe entfernen.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>aufl<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>breakup<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Aktuelle Gruppe auflösen.
Bei fehlendem Unterbefehl werden die Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glieder angezeigt.","/gruppenaktion","/gakt","pack",0
151,3,1,2,0,0,"/friendlist","/flist","/freunde, /friendlist, /flist
VERWENDUNG:
/freunde [Unterbefehl]
→ Führt Aktionen aus, die die Freundesliste betreffen.
>>Unterbefehle:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>hinzu<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>add<UIGlow>01</UIGlow><UIForeground>01</UIForeground>) [Variable zur Zielbestimmung] Diesem PC eine Freund<SoftHyphen/>schaftsanfrage senden.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ann<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>accept<UIGlow>01</UIGlow><UIForeground>01</UIForeground>) [Variable zur Zielbestimmung] Freund<SoftHyphen/>schaftsanfrage dieses PC akzeptieren.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>abl<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>deny<UIGlow>01</UIGlow><UIForeground>01</UIForeground>) [Variable zur Zielbestimmung] Freund<SoftHyphen/>schaftsanfrage dieses PC ablehnen.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>entf<UIGlow>01</UIGlow><UIForeground>01</UIForeground> [Variable zur Zielbestimmung] Diesen PC von der Freundesliste entfernen.
Bei fehlendem Unterbefehl wird die Freundesliste geöffnet.","/freunde","","create",0
152,3,1,2,0,0,"/blacklist","/blist","/schwarzeliste, /slist, /blacklist, /blist
VERWENDUNG:
/slist [Unterbefehl]
→ Führt Aktionen aus, die die Schwarze Liste betreffen.
>>Unterbefehle:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>hinzu<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>add<UIGlow>01</UIGlow><UIForeground>01</UIForeground>) [Variable zur Zielbestimmung] Diesen PC auf die Schwarze Liste setzen.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>entf<UIGlow>01</UIGlow><UIForeground>01</UIForeground> [Variable zur Zielbestimmung] Diesen PC von der Schwarzen Liste entfernen.
Bei fehlendem Unterbefehl wird die Schwarze Liste geöffnet.","/schwarzeliste","/slist","on",0
153,20,0,0,0,0,"/search","/sea","/suche, /search, /sea
VERWENDUNG:
/suche [Kriterien]
→ Sucht andere Spieler nach den angegebenen Kriterien und zeigt die Ergebnisse in einem Fenster an (Reihenfolge beliebig, Mehrfachangaben möglich. Alternativen in runden Klammern, Erklärungen in geschwungenen Klammern).
>>Kriterien:
>Charaktername:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>vorname<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>firstname<UIGlow>01</UIGlow><UIForeground>01</UIForeground>) [Vorname]  Sucht nach dem angegebenen Vornamen.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>nachname<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>familyname<UIGlow>01</UIGlow><UIForeground>01</UIForeground>) [Familienname]  Sucht nach dem angegebenen Nachnamen.
>Online-Status:
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>anführ<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Gruppenanführer}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>weg<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Abwesend}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>besch<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Beschäftigt}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>inhalt<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {spielt einen Inhalt}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ereig<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {in einem Ereignis beschäftigt}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>suchtg<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {sucht eine Gruppe}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>setztein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {setzt Materia ein}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>rekrutiert<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {rekrutiert Mitglieder über Gruppen<SoftHyphen/>suche}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>neuling<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>mentor<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>kampfmentor<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>sammlermentor<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Sammler- und Handwerker-Mentor}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>pvpmentor<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>rollenspiel<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {befindet sich im Rollenspiel}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>rückkehrer<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Rückkehrer} 
>Klasse/Job:
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Paladin (PLD), Gladiator (GLA), Krieger (KRG), Marodeur (MAR), Dunkelritter (DKR), Revolver<SoftHyphen/>klinge (REV), Weißmagier (WMA), Druide (DRU), Gelehrter (GLT), Astrologe (AST), Weiser (WEI), Mönch (MÖN), Faustkämpfer (FST), Dragoon (DRG), Pikenier (PIK), Ninja (NIN), Schurke (SCH), Samurai (SAM), Schnitter (SNT), Barde (BRD), Waldläufer (WDL), Maschinist (MCH), Tänzer (TÄN), Schwarzmagier (SMA), Thaumaturg (THM), Beschwörer (BSW), Hermetiker (HRT), Rotmagier (RMA), Blaumagier (BMA), Zimmerer (ZMR), Grobschmied (GRS), Plattner (PLA), Goldschmied (GLD), Gerber (GER), Weber (WEB), Alchemist (ALC), Gourmet (GRM), Minenarbeiter (MIN), Gärtner (GÄR), Fischer (FIS)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Fehlt die Klassenangabe, werden alle einbezogen.
>Stufe:
[Zahl] Sucht nach Charakteren auf dieser Stufe.
[Zahl]-[Zahl]  Sucht nach Charakteren in diesem Stufenbereich.
Fehlt die Zahl, werden alle Stufen einbezogen.
 >Staatliche Ge<SoftHyphen/>sell<SoftHyphen/>schaft:
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>mahl<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Mahlstrom}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>brud<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Bruderschaft der Morgenviper}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>legi<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Legion der Unsterblichen}
>Gebiet:
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>welt<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {gesamte Welt}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>lims<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Limsa Lominsa}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>grid<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Gridania}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ulda<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Ul'dah}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>gold<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Gold Saucer}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>wolf<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Wolfshöhle}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ishg<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Ishgard}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>froh<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Frohehalde}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>kuga<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Kugane}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ralg<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Ralgrs Wacht}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>crys<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Crystarium}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>eulm<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Eulmore}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>alts<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Alt-Sharlayan}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>radz<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Radz-at-Han}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>nosc<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {La Noscea}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>fins<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Finsterwald}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>than<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Thanalan}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>coer<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Coerthas}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>mord<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Mor Dhona}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>abal<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Abalathia}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>drav<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Dravania}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>gyra<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Gyr Abania}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>otha<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Othard}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>norv<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Norvrandt}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>thav<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Thavnair}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>garl<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Garlemald}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>laby<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Labyrinthos} und <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>andort<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {andere Orte}.
Fehlt das Gebiet, wird die gesamte Welt einbezogen.
>Sprache:
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>de<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Deutsch}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>en<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Englisch}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>fr<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Französisch}, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ja<UIGlow>01</UIGlow><UIForeground>01</UIForeground> {Japanisch}
Fehlt die Sprache, wird nach der Spielsprache gesucht.
Fehlen alle Unterbefehle, wird eine Suche nach voreingestellten Kriterien durchgeführt.

>>Beispiel:
""/suche GLA 20-30 nosc""
Sucht nach allen Gladiatoren Stufe 20-30, die momentan in La Noscea sind (Name, Online-Status, Staatliche Ge<SoftHyphen/>sell<SoftHyphen/>schaft egal, Sprache deines Spiels).","/suche","","on",0
