key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
37,"Du rufst dein Dodo-Küken als Begleiter herbei. Gut erzogen, um nicht den ganzen Tag über zu rülpsen, zu würgen und zu furzen.","Dodos wachsen in wenigen Monden zu legereifen Tieren heran und produzieren bis zu sieben Eier pro Woche. Daher sind Dodos als Nutztiere besonders geeignet. Was du mit deinem Dodo machst, ist jedoch deine Sache.","Gegrillter Dodo ist eigentlich ein einfaches Gericht, aber
kaum jemand schafft es, es perfekt zuzubereiten.
<Emphasis>Ingham</Emphasis>","Nisten","Stellt einen zerstörten Schild wieder her.",60,55,3,False,True,False,False,False,"Special"
38,"Du rufst deine Kobalos-Larve als Begleiter herbei. Zu gefährlich, um sie weiter wachsen zu lassen ... aber zu süß, um sie jetzt schon zu beseitigen.","Kobalosse legen ihre Eier in der Nähe von Erzvor-
kommen ab, damit die schlüpfenden Larven genug Nahrung vorfinden, um ihre schützenden Panzer zu bilden. Dies ist ein langwieriger Prozess, in dem das Erz mit Verdauungssäften
zu Brei gemacht wird, den
die Larven aufschlürfen.","Am Feuerwall und nirgendwo sonst leben
ganz besondere Kobalosse.
<Emphasis>Schwimmender Stein</Emphasis>","Vulkanisieren","Erhöht die ABW von eigenen Trabanten in der Nähe um 10, im Fall von Monstern um 30.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6 Sekunden",50,30,2,True,False,False,True,False,"Enhancement"
39,"Du rufst dein Steinbock-Stofftier als Begleiter herbei. Bei der Herstellung dieses Begleiters sind keine Steinböcke zu Schaden gekommen.","Im Volksmund von Ishgard steht der Steinbock für Gier und Völlerei, während die Wüstenvölker ihn für ein Symbol von Reichtum und Wohlstand halten. Daher sind Steinbock-Abbilder ein beliebtes Geschenk für Familien mit
neugeborenen Kindern.","Bei der großen Katastrophe haben in Coerthas
viele Hochlandhirten ihre Steinbockherden verloren.
<Emphasis>Juliembert</Emphasis>","Blöken","Entfernt alle negativen Effekte von eigenen Trabanten in der Nähe.",30,50,2,False,True,True,True,False,"Disarming"
40,"Du rufst dein Apkallu-Küken als Begleiter herbei. Folgt dir solange, bis du ihm einen Fisch gibst. Folgt dir weiter, nachdem du ihm einen Fisch gegeben hast.","Während die Küken von anderen Laufvögeln mit einem langweiligen braunen Gefieder aus ihren Eiern schlüpfen, betreten die Apkallus die Welt in einem lebhaften grünen Federkleid, das sie ihr ganzes Leben lang behalten.","Apkallu-Omelett, aus Apkallu-Eiern, die in Butter luftig
leicht gebraten wurden, ist in den Weilern Vylbrands
sehr beliebt.
<Emphasis>Kleiner Gourmet-Führer Vylbrand</Emphasis>","Watschelgang","Macht die Auto-Attacke der ausführenden Trabanten zu einem Flächenangriff.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 12 Sekunden",80,70,2,False,False,False,False,False,"Enhancement"
41,"Du rufst deine Baby-Goobbue als Begleiter herbei. Greift aus unerfindlichen Gründen gerne Kätzchen an.","Um ihre volle Größe zu erreichen, müssen Goobbue täglich ein Vielfaches ihres Körpergewichts vertilgen. Deshalb sind sie bei der Auswahl ihrer Nahrung nicht wählerisch und verspeisen alles, was nicht schnell genug wegläuft. Dazu
gehören mitunter auch
lahme Lalafell.","Die Goobbue wird nämlich von dem Mehl angelockt und veranstaltet
in den Mühlen eine Riesensauerei. So ein hehrer Held des Heers der
Helden wie ich es bin, könnte sie natürlich im Nullkommanix beseitigen.
<Emphasis>Trachtoum, notorischer Lügner</Emphasis>","Kleiner Nieser","Entfernt eine vom Gegner aufgestellte Falle.",55,40,3,True,False,False,False,False,"Disarming"
42,"Du rufst deinen Mini-Pudding als Begleiter herbei. Nicht zum Verzehr geeignet!","Puddings pflanzen sich allein durch Teilung fort. Daher wird angenommen, dass alle Puddings Eorzeas aus einem einzigen Pudding hervorgegangen sind, dem Großen Ur-Pudding. Unbeantwortet bleibt allerdings die Frage, woher der
Große Ur-Pudding kommt.","Ein Stück aus dem schwabbeligen Bauch eines Puddings ist
so fettig, dass bereits die bloße Berührung in der Lage ist,
eine Herzkranzgefäßverengung herbeizuführen.
<Emphasis>Praktischer Ratgeber für Druiden und andere Heiler</Emphasis>","Winziges Wabbeln","Macht die ausführenden Trabanten unempfindlich für Angriffe von Puppen.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10 Sekunden",30,40,2,False,True,True,False,False,"Enhancement"
43,"Du rufst deinen Aufzieh-Frontbrecher als Begleiter herbei. Ein exaktes Modell eines Magitek-Frontbrechers im Maßstab 1:9.","Diese hochwertige Nachbildung ist so detailliert, dass Garlemand ihren Export in die rebellischen Regionen verbot, weil er fürchtete, dass die Aufständischen einen taktischen Vorteil aus der Kenntnis des genauen Aufbaus der
Magitek-Frontbrecher
gewinnen könnten.","Kopf einziehen und den Frontbrecher wüten lassen.
<Emphasis>Garleische Infanterie-Weisheit</Emphasis>","Überladung","Erhöht die Technikpunkte eigener Trabanten in der Nähe um 10, außer wenn sie ebenfalls diesen Effekt verursachen können.",35,50,3,False,False,True,False,False,"Enhancement"
44,"Du rufst deinen Dämonenwürfel als Begleiter herbei. Es ist wohl besser, nicht zu wissen, welch dunkle Magie diesen gewöhnlichen Stein zum Leben erweckt.","Seit vielen Jahren rätseln Archäologen darüber, wie eine scheinbare primitive Zivilisation, die weder Uhrwerke noch Dampfmaschinen kennt, die gigantischen Steingebilde von Amdapor errichten konnte. Belebte Steine wie
dieser könnten die Antwort
sein.","Du hast bestimmt schon davon gehört, dass Monster Steine
verschlucken, um ihre Mahlzeiten besser zu verdauen? Nein?
Na dann weißt du es jetzt.
<Emphasis>Gerolt</Emphasis>","Vorstoß","Schleudert die Gegner in der Nähe zurück.",25,80,2,False,False,False,False,False,"Special"
45,"Du rufst deinen Mini-Mull als Begleiter herbei. Wenn er nicht gerade saftige Regenwürmer und Maden verspeist, träumt er davon, Berge zu errichten.","In jungen Jahren aus seinem Hügel getrieben und entführt worden, musste diese arme Kreatur bereits zahllose Experimente von Marcette über sich ergehen lassen. Im Vergleich dazu ist einem Abenteurer hinterherzutrotten fast
schon wie Urlaub.","Ihre Mägen sind deutlich größer als ihre Hirne ...
<Emphasis>Gagari</Emphasis>","Lockerer Hügel","Erhöht die ATT der ausführenden Trabanten um 40.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15 Sekunden",90,40,3,False,False,False,True,False,"Enhancement"
46,"Du rufst dein Schäfchen als Begleiter herbei. Es wurde im Fernen Osten für den Kampf gezüchtet, hat jedoch seine übernatürliche Hypnosekraft verloren.","Zur Himmelswende sollte die Hypnosekraft dieses fernöstlichen Kampfschäfchens erforscht werden. Dabei hat es seine Kraft eingebüßt, doch deine Freund<SoftHyphen/>schaft gewonnen.","Durch die Gnade der Göttin Menphina ward es gerettet.
Möge es an deiner Seite glücklich sein.
<Emphasis>Gesandter aus dem Fernen Osten</Emphasis>","Wehrwolle","Erhöht die ABW der ausführenden Trabanten um 40.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10 Sekunden",30,25,2,False,False,False,True,False,"Enhancement"
47,"Du rufst deine Schleimpfütze als Begleiter herbei. Spaß für die ganze Familie.","Wenn man einmal in Schleim hineintritt, bekommt man ihn nur noch schwer von seinem Schuhwerk entfernt. Die Enzyklopädie Eorzea empfiehlt, Schleimrückstände mit Sonnenzitronensaft zu behandeln.","Wer den Schleim nicht ehrt,
ist des Puddings nicht wert.
<Emphasis>Altes Sprichwort</Emphasis>","Zerrinnen","Fügt Gegnern in der Nähe eine Schwäche gegen Monster zu.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15 Sekunden",30,30,2,True,True,False,False,False,"Enfeeblement"
48,"Du rufst deine Kindragora als Begleiter herbei. Selbst im Weltraum hört man diese Pflanze schreien.","Die Mandragora-Ernte ist mit großer Vorsicht zu betreiben. Denn wenn ihre Wurzeln gereizt werden, stoßen die pflanzenartigen Lebewesen einen hochfrequenzigen Schrei aus, der über Malme hinweg Glasscheiben zum Bersten
bringt.","Ich habe das Kämpfen anhand von winzigen Mandragoras gelernt,
also achte ich bei meinen Gegnern auf das Wippen ihrer Blättchen.
<Emphasis>Ehrgeiziger Hermetiker</Emphasis>","Kopfstoß","Führt eine Attacke mit Attacke-Wert 90 auf die Gegner in der Nähe aus.",65,35,1,False,True,False,True,True,"Damage"
49,"Du rufst dein Goblin-Stofftier als Begleiter herbei. Sogar der Rucksack dieser Marionette ist größer als deiner.","Der Goblinheldin Brüllvolx nachempfunden. Etwas merkwürdig ist jedoch das Symbol, das unter ihrem linken Fuß eingraviert ist - das Zeichen der gefürchteten <Emphasis>Indigohand</Emphasis>.","Essensache hat gute Schmack! Blick schweifen über
Weiteland! Brüllvolx bekommen Freude in Herz.
<Emphasis>Brüllvolx</Emphasis>","Wirre Denkschale","Verringert die Technikpunkte von Gegnern in der Nähe um 50 %.",40,45,2,False,True,True,False,False,"Enfeeblement"
50,"Du rufst deine Sylphen-Puppe als Begleiter herbei. Wenn sie sprechen könnte, würde sie dies in der dritten Person tun.","Bei den Sylphen gebären nur besondere Exemplare Nachkommen. Sie tragen eine Blume auf ihrem Kopf, die, wenn einmal befruchtet, nach einer Reifungsperiode abfällt und einen Abkömmling, Sprößling genannt,
hervorbringt.","Die Meinige ist sehr traurig, weil die Finstrigen die
Kürbisse der Unsrigen gestohlen haben ...
<Emphasis>Tonaxia</Emphasis>","Zauberei","Verringert die ATT von Gegnern in der Nähe um 50 %.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15 Sekunden",40,30,4,False,True,False,False,False,"Enfeeblement"
51,"Du rufst dein Zeigerhändchen als Begleiter herbei. Den Elfenbeinhandschuhen von Oschon nachempfunden. Folgt diese Hand dir, oder weist sie dir den Weg?","Wenn man dem wirren Geschwafel eines gewissen selbst<SoftHyphen/>er<SoftHyphen/>nann<SoftHyphen/>ten Goblin-Theologen Glauben schenkt, ist dieser unscheinbare weiße Handschuh die „Hand des Schicksals“, die unser aller Geschick von einer anderen Dimension
jenseits des Äthers aus
steuert.","Sprich mit der Hand.
<Emphasis>Genervter Barde</Emphasis>","Böse Wahl","Verringert die ABW von Gegnern in der Nähe um 50 %.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15 Sekunden",55,40,3,False,False,True,False,False,"Enfeeblement"
52,"Du rufst dein Aufzieh-Luftschiff als Begleiter herbei. Ein voll funktionstüchtiges Modell eines legendären Luftschiffes.","Ein Modell der <Emphasis>Invincible</Emphasis>, das ehrgeizige Großprojekt Tatanoras, Gründer der Oberwind-Fluggesellschaft. Das angeblich revolutionäre Luftschiff erhob sich indes nie in die Lüfte - seine zehnjährige Bauphase war geplagt von Unfällen
und Unfähigkeit.","Schon mal ein Luftschiff gesehen? Wahre
Wunderwerke und höchst komplex.
<Emphasis>Brithael</Emphasis>","Luftbrücke","Erhöht die ATT von eigenen Trabanten in der Nähe um 20, im Fall von Apparaten um 40.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6 Sekunden",50,75,4,False,False,True,False,False,"Enhancement"
53,"Du rufst dein Qiqirn-Stofftier als Begleiter herbei. Genauso liebenswert wie das Original, aber ohne den bissigen Gestank.","Es gab einmal eine Zeit, da kannte jeder Bürger Limsa Lominsas den Namen Zazaroon, Schausteller der Extraklasse. Aber nach ständigen Trinkexzessen, einer gescheiterten Ehe und zwielichten Geschäften mit den Barrakudas verschwand
der Qiqirn aus dem
Rampenlicht.","Qiqirn-Diebe, die dem Glanz des Erzes nicht widerstehen
konnten, haben einige Truhen der Amajina Bergbau AG
mitgehen lassen.
<Emphasis>Ausschnitt aus einer Meldung in „Der Rabe“</Emphasis>","Glitzerstein","Erhöht den Schaden der ausführenden Trabanten gegen gegnerische Arkana-Steine.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6 Sekunden",60,40,3,False,True,False,False,False,"Enhancement"
54,"Du rufst dein schwarzes Chocobo-Küken als Begleiter herbei. Gerüchte, dass es fliegen kann, sind völlig aus der Luft gegriffen ... oder vielleicht doch nicht?","Dieses Küken war einst so gelb wie hochreifer Millionenmais, aber eines Tage tunkte ein mysteriös-
er, mit allerlei Silberschmuck behangener Wanderer das arme Ding in schwarze Tinte. Keinem gelang es, die Tinte zu entfernen, und
so war der erste schwarze
Chocobo geboren.","Es gibt doch nichts Schöneres, als im Sattel
eines Chocobos zu wippen.
<Emphasis>L'dhakya</Emphasis>","Chocofalle","Stellt eine Falle auf, die nach 10 Sekunden ausgelöst werden kann. Bewirkt eine Attacke mit Attacke-Wert 260 auf die Gegner in der Nähe.",55,75,2,False,False,True,False,False,"Trap"
55,"Du rufst deinen mechanischen Dalamud als Begleiter herbei. Auf gar keinen Fall öffnen!","Nach Dalamuds Sturz beauftragte ein wohlhabender Adliger aus Ul'dah einen berühmten Komponisten damit, ein Trauerlied für die gefallenen Helden von Carteneau zu dichten. Das Aufzieh-Modell des roten Mondes hat mit diesem
Trauerlied indes nichts
zu tun.","Aus Dalamud brach der Primae Bahamut hervor wie der
schwarze Tod ... und legte alles in Schutt und Asche.
<Emphasis>Merlwyb</Emphasis>","Begrenzer aus","Erhöht die GSW der ausführenden Trabanten um 30 %.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10 Sekunden",30,40,3,True,False,False,False,False,"Enhancement"
56,"Du rufst - eine unerklärliche Angst unterdrückend - deinen freundlichen kleinen Gedankenschinder-Begleiter herbei.","Wie andere Nichts<SoftHyphen/>gesand<SoftHyphen/>te hat auch der Gedankenschinder keine physische Manifestation und ist auf Wirtskörper angewiesen, um in unserer Dimension agieren zu können. Der Gedankenschinder bevorzugt dafür die Körper
Verstorbener.","Diese Undinger haben die lästige Angewohnheit,
meinen Männern ihre Gehirne rauszusaugen.
<Emphasis>Frandelont Raimdelle</Emphasis>","Geistschubs","Verringert die ATT von Gegnern in der Nähe um 40 %.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6 Sekunden",75,50,2,False,False,True,False,False,"Enfeeblement"
57,"Du rufst deinen schnatterfaulen Kolibri herbei. Für den größtmöglichen Effekt bitte beim Tragen einer Augenklappe rufen!","Nachdem er Zeuge der Gräuel wurde, die seinem einstigen Herren Kapitän Madison wiederfuhren, ist diesem Kolibri die Lust am Schnattern vergangen. Er öffnet seinen Schnabel nur noch, wenn man ihm Sardinen hinhält.","Land unter, Land unter!
Kraaar!
<Emphasis>Schnatterfreudiger Kolibri</Emphasis>","Erledigung","Versetzt die ausführenden Trabanten zurück zu Tor B.",50,35,3,False,False,False,False,False,"Special"
58,"Du rufst deinen Aufzieh-Amalj'aa als Begleiter herbei. Putzig, nicht wahr?","Narujj Boh kam das erste Mal mit Uhrwerktechnik in Berührung, als er die Marionette eines Abenteurers aufnahm, der in der Nähe seiner Schmiedewerkstatt erschlagen wurde. Sein Aufzieh-Amalj'aa ist eine originalgetreu animinierte,
technische Meisterleistung.","Wir Amalj'aa sind dazu bestimmt, die weiten Ebenen der
Paglth'an zu durchwandern und uns im ewigen Kampf gegen
würdige Gegner in den Augen unseres Gottes zu bewähren.
<Emphasis>Hamujj Gah</Emphasis>","Stählung","Erhöht die ABW von eigenen Trabanten in der Nähe um 10, im Fall von Puppen um 30.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6 Sekunden",30,25,4,False,True,False,False,False,"Enhancement"
59,"Du rufst deine Ixal-Stoffpuppe herbei. Halt sie, knuddel sie, hab sie lieb.","Mithilfe einer Marionette, die Tataramu bei der Gold<SoftHyphen/>schmiede<SoftHyphen/>gilde besorgt hat, konnten die Wolkengleiter von Ehcatl ihren eigenen Uhrwerk-Automaten bauen. Leider kann auch er nicht fliegen ...","Es waren also Ixal, ja? Verdammtes Federvieh! Mal wieder
haben sie niemanden am Leben gelassen.
<Emphasis>Belmont</Emphasis>","Große Klappe","Erhöht die ABW der ausführenden Trabanten um 40.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10 Sekunden",40,30,2,False,True,False,True,False,"Enhancement"
60,"Du rufst deine Kobold-Stoffpuppe herbei. Pass auf, dass sie sich nicht gleich in die nächste Höhle verkriecht!","Ein weiteres Meisterstück aus der Werkstatt des Akolythen Ba Go vom 789. Orden, der als Füllmaterial für diesen niedlichen Kobold nichts anderes als Sprengstoff zur Hand hatte. Daher sollte man diese Puppe nicht zu fest an sich
drücken.","Nein, nein, nicht Kobold quälen! Gaaanz unschuldig Kobold ist!
<Emphasis>Schuldiger Kobold</Emphasis>","Erweichung","Verringert die ATT von Gegnern in der Nähe um 40 %.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6 Sekunden",30,30,3,False,True,False,False,False,"Enfeeblement"
61,"Du rufst deinen kleinen Sahagin-Begleiter herbei. Schwimmen kann er nicht so gut.","Laichvater Novv ließ dieses Spielzeug für seine Jungen anfertigen, komplett mit spitzzahnigem Dreizack. Zieht man den Sahagin-Begleiter auf, führt er Hieb- und Stoßbewegungen aus, die die Jungen auf ihr Leben als Krieger
vorbereiten sollen.","Sssobald ein junger Sahagin dann als vollwertiger Krieger
Anerkennung gefunden hat, erhält er von unserer einzigartigen
Königin, der Indigo-Mutter, das grosssartigste Geschenk: Eier!
<Emphasis>Novv</Emphasis>","Sssssh","Entfernt alle positiven Effekte von den gegnerischen Trabanten in der Nähe.",45,40,4,False,True,False,False,False,"Disarming"
62,"Du rufst deinen Golem als Begleiter herbei. Nicht so groß wie das Original, aber so süß, dass er jeden Stein zum Erweichen bringt.","Ein überraschender Nebeneffekt der Katastrophe sind die vielen Ätherrisse, die sich überall in Eorzea auftaten, und aus denen die seltsamsten Geschöpfe entfernter Dimensionen hervortreten. Dieser bizarre Steinmann ist nur eins
davon.","Der große Bestand an Golems im südlichen Thanalan ist
auf die Magier der Belah'dia zurückzuführen, die die
robusten Wächter zum Schutz des Tempels von Qarn einsetzten.
<Emphasis>Historie Thanalans, Kapitel II. „Das alte Belah'dia“</Emphasis>","Kraftfokus","Erhöht die ABW der ausführenden Trabanten um 40.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Dauer:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10 Sekunden",30,35,2,True,False,False,False,False,"Enhancement"
