key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
232,"Schneemann",2,"Schneemänner",2,0,1,0,0,"ModelChara#3043",2,"",45,15,15,1,2,"MountCustomize#96","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_SnowmanWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_SnowmanBye",0,10,False,False,0,0,0,0,174,"ui/icon/004000/004186.tex",15010,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,19,37,False,37,False
233,"Mondwal",4,"Mondwale",2,0,1,0,0,"ModelChara#3044",2,"",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_Fanfes2021.scd","SE_Bt_Etc_FF4MadosenWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_FF4MadosenBye",0,10,False,False,0,0,0,0,184,"ui/icon/004000/004187.tex",11060,100,False,0,0,60,7,"MountAction#0",True,False,False,False,False,80,80,False,False,16,17,37,False,37,False
234,"Eden",4,"Eden",1,0,1,2,0,"ModelChara#3045",2,"",45,15,15,1,2,"MountCustomize#97","music/ffxiv/BGM_Ride_Eden03.scd","SE_Bt_Etc_EdenPrimelWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_EdenPrimeBye",0,10,False,True,0,0,0,0,185,"ui/icon/004000/004188.tex",11070,100,False,0,0,60,0,"MountAction#52",True,True,False,False,False,80,80,False,False,17,18,63,False,62,False
235,"Cerberus",3,"Cerberus",1,0,0,0,1,"ModelChara#3046",2,"",45,70,70,1,2,"MountCustomize#95","music/ffxiv/BGM_Ride_MYC01.scd","SE_Bt_Etc_CerberusWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_CerberusBye",20,20,False,True,0,0,0,0,186,"ui/icon/004000/004189.tex",3420,100,False,0,0,60,3,"MountAction#0",False,False,False,False,False,80,80,False,False,8,19,37,False,37,False
236,"Riesenkrabbe",3,"Riesenkrabben",1,0,1,1,0,"ModelChara#3047",2,"",45,15,15,1,2,"MountCustomize#98","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_FF11CrabWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_FF11CrabBye",20,20,False,True,0,0,0,0,187,"ui/icon/004000/004190.tex",3430,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,17,41,False,40,False
237,"Areion",3,"Areion",1,0,1,2,0,"ModelChara#3099",2,"",45,70,70,1,2,"MountCustomize#99","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_6LeggedHorseWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_6LeggedHorseBye",20,10,False,True,0,0,0,0,188,"ui/icon/004000/004191.tex",3070,100,False,0,0,55,0,"MountAction#0",False,False,False,False,False,80,80,False,False,9,19,41,False,40,False
238,"Smaragd-Gwiber",4,"Smaragd-Gwiber",2,0,1,0,0,"ModelChara#3100",2,"",45,15,50,1,2,"MountCustomize#76","music/ffxiv/BGM_Ride_Emerald.scd","SE_Bt_Etc_BanshinryuuWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BanshinryuuBye",20,20,False,True,0,0,0,0,189,"ui/icon/004000/004192.tex",30305,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,22,41,False,42,False
239,"Proto-Magna Rotula",3,"Proto-Magna Rotula",1,0,0,0,1,"ModelChara#3101",2,"",45,15,15,1,2,"MountCustomize#71","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_MagunarodersWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MagunarodersBye",20,10,False,True,0,0,0,0,190,"ui/icon/004000/004193.tex",10052,100,False,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,22,41,False,42,False
240,"Chokorpokkur",3,"Chokorpokkur",1,0,1,0,0,"ModelChara#3102",2,"",45,15,70,1,2,"MountCustomize#54","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_MarimokunWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_MarimokunBye",20,10,False,True,0,0,0,0,191,"ui/icon/004000/004194.tex",1041,120,False,0,0,40,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,19,37,False,38,False
241,"Gabriel III",3,"Gabriel III",1,0,1,0,0,"ModelChara#3103",2,"",45,15,15,1,2,"MountCustomize#91","music/ffxiv/BGM_Ride_MYC01.scd","SE_Bt_Etc_ZeroGabrielWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_ZeroGabrieBye",0,10,False,False,0,0,0,0,192,"ui/icon/004000/004195.tex",11051,100,False,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False,17,21,59,False,37,False
242,"Antilopenkuh",3,"Antilopenkühe",2,0,1,1,0,"ModelChara#3104",2,"",45,70,70,1,2,"MountCustomize#1","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_YackleFWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_YackleFBye",20,10,False,True,0,0,0,0,203,"ui/icon/004000/004197.tex",3440,100,False,0,0,55,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,17,39,False,38,False
243,"Antilopenbock",4,"Antilopenböcke",2,0,1,0,0,"ModelChara#3105",2,"",45,70,70,1,2,"MountCustomize#1","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_YackleMWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_YackleMBye",20,10,False,True,0,0,0,0,204,"ui/icon/004000/004198.tex",3441,100,False,0,0,55,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,17,39,False,38,False
244,"",0,"",0,0,1,0,0,"ModelChara#2",2,"",45,0,15,0,0,"MountCustomize#0","music/ffxiv/BGM_Ride_CommonMonster.scd","SE_Bt_Etc_MadoWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MadoBye",0,10,False,True,0,524289,0,0,-1,,0,77,False,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,30,23,41,False,40,False
245,"Mechamander",3,"Mechamander",1,0,0,0,1,"ModelChara#3115",2,"",45,15,15,1,2,"MountCustomize#100","music/ffxiv/BGM_Ride_EX3Comp.scd","SE_Bt_Etc_MechDragonWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MechDragonBye",0,10,False,True,0,0,0,0,200,"ui/icon/004000/004199.tex",30350,100,False,0,0,70,1,"MountAction#0",False,False,False,False,False,80,80,False,False,8,21,43,False,44,False
246,"Ikril",3,"Ikril",1,0,1,2,0,"ModelChara#3171",2,"",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_MYC01.scd","SE_Bt_Etc_Bike12Whistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Bike12Bye",0,10,False,True,0,0,0,0,201,"ui/icon/004000/004200.tex",10230,100,False,0,0,70,1,"MountAction#0",True,False,False,False,False,80,80,False,False,9,19,37,False,37,False
247,"Chaser",4,"Chaser",1,0,1,0,0,"ModelChara#3172",2,"",45,15,15,1,2,"MountCustomize#102","music/ffxiv/BGM_Ride_Cruise.scd","SE_Bt_Etc_CChaserWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_CChaserBye",0,10,False,True,0,0,0,0,202,"ui/icon/004000/004201.tex",10610,100,False,0,0,70,1,"MountAction#0",True,False,False,False,False,80,80,False,False,17,26,61,False,40,False
248,"Konstrukt6S",3,"Konstrukte6s",1,0,0,2,1,"ModelChara#3175",2,"",45,15,15,1,2,"MountCustomize#82","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_KoboldGolemWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_KoboldGolemBye",0,10,False,False,0,0,0,0,193,"ui/icon/004000/004196.tex",10121,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,9,21,37,False,37,False
249,"Diamant-Gwiber",4,"Diamant-Gwiber",2,0,1,0,0,"ModelChara#3235",2,"",45,15,50,1,2,"MountCustomize#76","music/ffxiv/BGM_Ride_Dia.scd","SE_Bt_Etc_BanshinryuuWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BanshinryuuBye",20,20,False,True,0,0,0,0,194,"ui/icon/004000/004209.tex",30306,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,22,41,False,42,False
250,"Eisbär",6,"Eisbären",1,0,1,0,0,"ModelChara#3236",2,"",45,15,70,1,2,"MountCustomize#9","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_XmasKumaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_XmasKumaBye",20,10,False,True,0,0,0,0,195,"ui/icon/004000/004210.tex",3254,65,False,12,3,70,0,"MountAction#53",False,True,False,False,False,0,0,False,False,9,19,41,False,38,False
251,"",0,"",0,0,1,0,0,"ModelChara#1059",2,"",45,0,15,0,0,"MountCustomize#0","music/ffxiv/BGM_Ride_CommonMonster.scd","SE_Bt_Etc_MadoWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MadoBye",0,10,False,True,0,65537,0,0,-1,,0,77,False,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,30,23,41,False,40,False
252,"Gold-Mikoshi",3,"Gold-Mikoshi",1,0,1,0,0,"ModelChara#3237",2,"",45,15,15,1,2,"MountCustomize#70","music/ffxiv/BGM_Ride_Mikoshi.scd","SE_Bt_Etc_NamazuoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_NamazuoBye",20,10,False,False,0,0,0,0,196,"ui/icon/004000/004211.tex",4501,100,False,0,0,50,0,"MountAction#41",False,True,False,False,False,0,0,False,False,0,21,41,False,40,False
253,"Urne der goldenen Wasserschlange",3,"Urnen der goldenen Wasserschlangen",1,0,1,1,0,"ModelChara#3238",2,"",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_Golden.scd","SE_Bt_Etc_TsuchinokoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TsuchinokoBye",0,10,False,True,0,0,0,0,197,"ui/icon/004000/004212.tex",7081,100,False,0,0,60,0,"MountAction#49",True,True,False,False,False,80,80,False,False,18,20,39,False,38,False
254,"Magische Karte",3,"Magische Karten",1,0,1,1,0,"ModelChara#3239",2,"",45,15,15,1,2,"MountCustomize#103","music/ffxiv/BGM_Ride_CardComp.scd","SE_Bt_Etc_TTCWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TTCBye",0,10,False,True,0,0,0,0,198,"ui/icon/004000/004213.tex",16100,100,False,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False,16,18,39,False,40,False
255,"Paradies-Mandragora",3,"Paradies-Mandragoras",1,0,1,1,0,"ModelChara#3229",2,"",45,15,15,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_MJI.scd","SE_Bt_Etc_Mount_Mandragora_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Mandragora_bye",20,10,False,True,0,0,0,0,238,"ui/icon/004000/004202.tex",1150,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
256,"Prinz Paradieszwiebel",3,"Prinz Paradieszwiebel",1,0,0,0,1,"ModelChara#3230",2,"",45,15,15,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_MJI.scd","SE_Bt_Etc_Mount_Mandragora_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Mandragora_bye",20,10,False,True,0,0,0,0,239,"ui/icon/004000/004203.tex",1151,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
257,"Ritter Paradiesaubergine",3,"Ritter Paradiesaubergine",1,0,0,0,1,"ModelChara#3231",2,"",45,15,15,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_MJI.scd","SE_Bt_Etc_Mount_Mandragora_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Mandragora_bye",20,10,False,True,0,0,0,0,240,"ui/icon/004000/004204.tex",1152,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
258,"Sir Paradiesknoblauch",3,"Sir Paradiesknoblauch",1,0,0,0,1,"ModelChara#3232",2,"",45,15,15,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_MJI.scd","SE_Bt_Etc_Mount_Mandragora_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Mandragora_bye",20,10,False,True,0,0,0,0,241,"ui/icon/004000/004205.tex",1153,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
259,"König Paradiestomate",3,"König Paradiestomate",1,0,0,0,1,"ModelChara#3233",2,"",45,15,15,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_MJI.scd","SE_Bt_Etc_Mount_Mandragora_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Mandragora_bye",20,10,False,True,0,0,0,0,242,"ui/icon/004000/004206.tex",1154,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
260,"Königin Paradies-Mandragora",3,"Königin Paradies-Mandragora",1,0,0,1,1,"ModelChara#3234",2,"",45,15,15,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_MJI.scd","SE_Bt_Etc_Mount_Mandragora_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Mandragora_bye",20,10,False,True,0,0,0,0,243,"ui/icon/004000/004207.tex",1155,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
261,"Umbral-Luchs",6,"Umbral-Luchse",2,0,1,0,0,"ModelChara#3240",2,"",45,70,70,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_Zodiark.scd","SE_Bt_Etc_Mount_Maju_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Maju_bye",20,10,False,True,0,0,0,0,205,"ui/icon/004000/004214.tex",30400,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,9,21,41,False,42,False
262,"Astral-Luchs",6,"Astral-Luchse",2,0,1,0,0,"ModelChara#3418",2,"",45,70,70,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_Hydaelyn.scd","SE_Bt_Etc_Mount_Maju_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Maju_bye",20,10,False,True,0,0,0,0,206,"ui/icon/004000/004215.tex",30401,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,9,21,41,False,42,False
263,"Argos",3,"Argos",1,0,0,0,1,"ModelChara#3241",2,"",45,70,70,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_MoonDog_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_MoonDog_bye",20,10,False,True,0,0,0,0,207,"ui/icon/004000/004216.tex",3450,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,19,39,False,38,False
264,"Brummonaut",6,"Brummonauten",1,0,1,0,0,"ModelChara#3280",2,"",45,15,15,1,2,"MountCustomize#104","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_Dread_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_Dread_bye",0,10,False,True,0,0,0,0,208,"ui/icon/004000/004217.tex",10150,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,30,22,41,False,42,False
265,"Demi-Phoinix",3,"Demi-Phoinixe",2,0,1,0,0,"ModelChara#3281",2,"",45,70,70,1,2,"MountCustomize#105","music/ffxiv/BGM_Ride_Pandemonium01.scd","SE_Bt_Etc_Mount_Phoenix_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Phoenix_bye",20,10,False,True,0,0,0,0,209,"ui/icon/004000/004218.tex",5060,100,False,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False,18,19,37,False,37,False
266,"Calydontis",3,"Calydontis",1,0,0,0,1,"ModelChara#3282",2,"",45,70,70,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_Boar_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Boar_bye",20,10,False,True,0,0,0,0,210,"ui/icon/004000/004219.tex",3460,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,21,41,False,44,False
267,"Victor",3,"Victor",1,0,0,0,1,"ModelChara#3283",2,"",45,70,70,1,2,"MountCustomize#1","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_Bulldog_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Bulldog_bye",20,10,False,True,0,0,0,0,211,"ui/icon/004000/004220.tex",3470,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,21,41,False,44,False
268,"Monitor",4,"Monitore",2,0,1,0,0,"ModelChara#3284",2,"",45,15,15,1,2,"MountCustomize#107","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_LvChecker_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_LvChecker_bye",0,10,False,True,0,0,0,0,212,"ui/icon/004000/004221.tex",10160,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,23,37,False,37,False
269,"Papa Paissa",3,"Papa Paissa",1,0,0,0,1,"ModelChara#3285",2,"",45,15,15,1,2,"MountCustomize#106","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_Mount_Paissa_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Paissa_bye",20,10,False,False,0,0,0,0,213,"ui/icon/004000/004222.tex",1160,100,False,0,0,60,0,"MountAction#55",False,True,False,False,False,80,80,False,False,8,19,37,False,37,False
270,"",0,"",0,0,1,0,0,"ModelChara#1412",2,"",45,15,50,1,2,"MountCustomize#25","","SE_Bt_Etc_TwinTaniaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TwinTaniaBye",20,20,False,True,0,0,0,0,-1,,0,120,False,9,3,60,0,"MountAction#0",False,False,False,False,False,0,0,True,False,8,21,39,False,38,False
271,"",0,"",0,0,1,0,0,"ModelChara#3171",2,"",45,15,15,1,2,"MountCustomize#0","","SE_Bt_Etc_Bike12Whistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Bike12Bye",0,10,False,True,0,0,0,0,-1,,0,100,False,0,0,70,1,"MountAction#0",True,False,False,False,False,80,80,True,False,9,19,37,False,37,False
272,"",0,"",0,0,1,0,0,"ModelChara#3416",2,"",45,0,15,0,0,"MountCustomize#0","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_MadoWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MadoBye",0,10,False,True,0,65539,0,0,-1,,0,77,False,0,0,70,0,"MountAction#54",False,False,False,False,True,0,0,False,False,30,23,41,False,40,False
273,"Wivre",3,"Wivres",1,0,1,1,0,"ModelChara#3419",2,"",45,70,70,1,2,"MountCustomize#77","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_FF11Wivre_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_FF11Wivre_bye",20,10,False,True,0,0,0,0,214,"ui/icon/004000/004223.tex",3480,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,19,51,False,50,False
274,"Quiexie-König",4,"Quiexie-Könige",2,0,1,0,0,"ModelChara#3420",2,"",45,50,50,1,2,"MountCustomize#81","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_FairyOakWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_FairyOakBye",20,10,False,True,0,0,0,0,215,"ui/icon/004000/004224.tex",5041,100,False,0,0,60,0,"MountAction#45",True,True,False,False,False,0,0,False,False,18,21,43,False,42,False
275,"",0,"",0,0,1,0,0,"ModelChara#3553",2,"",45,15,70,1,2,"MountCustomize#61","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_DodoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_DodoBye",20,10,False,True,0,0,0,0,-1,,0,100,False,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False,30,19,41,False,40,False
276,"",0,"",0,0,0,0,0,"ModelChara#0",0,"",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
277,"Garlond GL-II",3,"Garlond GL-II",1,0,1,1,0,"ModelChara#3470",2,"",20,15,15,1,2,"MountCustomize#116","music/ffxiv/BGM_Ride_MJI.scd","SE_Bt_Etc_Mount_AmericanBike_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_AmericanBike_bye",0,10,False,True,0,0,0,0,237,"ui/icon/004000/004235.tex",10190,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,9,19,38,False,39,False
278,"",0,"",0,0,0,0,0,"ModelChara#0",0,"",0,0,0,0,0,"MountCustomize#0","","","","",0,0,False,False,0,0,0,0,0,,0,0,False,0,0,0,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
279,"Lotusflitzer",4,"Lotusflitzer",2,0,1,0,0,"ModelChara#3472",2,"",45,15,15,1,2,"MountCustomize#110","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_Mount_Lotus_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Lotus_bye",0,10,False,True,0,0,0,0,216,"ui/icon/004000/004098.tex",16110,100,False,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False,16,17,41,False,40,False
280,"Fylgja",3,"NONE",1,0,0,1,1,"ModelChara#3473",2,"",45,70,70,1,2,"MountCustomize#109","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_ColorDragon_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_ColorDragon_bye",20,10,False,True,0,0,0,0,217,"ui/icon/004000/004225.tex",3490,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,22,41,False,40,False
281,"Alkonost",3,"Alkonost",1,0,1,1,0,"ModelChara#3474",2,"",45,70,70,1,2,"MountCustomize#111","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_Peryton_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Peryton_bye",20,10,False,True,0,0,0,0,218,"ui/icon/004000/004226.tex",1170,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
282,"Inselbüffel",4,"Inselbüffel",2,0,1,0,0,"ModelChara#3496",2,"",45,70,70,1,2,"MountCustomize#124","music/ffxiv/BGM_Ride_MJI.scd","SE_Bt_Etc_Mount_Kujata_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Kujata_bye",20,10,False,True,0,0,0,0,262,"ui/icon/004000/004265.tex",3500,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
283,"Brachiosaurus",3,"Brachiosaurier",2,0,1,0,0,"ModelChara#3497",2,"",45,70,70,1,2,"MountCustomize#142","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_Brachioraidos_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Brachioraidos_bye",20,10,False,True,0,0,0,0,302,"ui/icon/004000/004304.tex",3640,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
284,"Pod 602",4,"Pods 602",1,0,1,0,0,"ModelChara#3544",2,"",45,50,50,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_YTC.scd","SE_Bt_Etc_Mount_YTCPod_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_YTCPod_bye",0,10,False,False,0,0,0,0,219,"ui/icon/004000/004227.tex",40800,100,False,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False,19,21,37,False,37,False
285,"Mondhopper",4,"Mondhopper",2,0,1,0,0,"ModelChara#3567",2,"",45,15,15,1,2,"MountCustomize#120","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_BuildSupporter_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_BuildSupporter_bye",0,10,False,True,0,0,0,0,245,"ui/icon/004000/004245.tex",11080,100,False,0,0,60,0,"MountAction#63",True,True,False,False,False,80,80,False,False,17,20,39,False,42,False
286,"Insel-Alligator",4,"Insel-Alligatoren",1,0,1,0,0,"ModelChara#3568",2,"",45,70,70,1,2,"MountCustomize#119","music/ffxiv/BGM_Ride_MJI.scd","SE_Bt_Etc_Mount_Crocodile_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Crocodile_bye",20,10,False,True,0,0,0,0,254,"ui/icon/004000/004255.tex",3510,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,0,17,37,False,37,False
287,"Hippowagen",4,"Hippowagen",1,0,1,0,0,"ModelChara#3569",2,"",5,70,70,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_HippoCar_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_HippoCar_bye",20,10,False,True,0,0,0,0,220,"ui/icon/004000/004228.tex",3520,100,False,0,0,60,0,"MountAction#57",False,True,False,False,False,80,80,False,False,0,18,39,False,38,False
288,"Troll",4,"Trolle",2,0,1,0,0,"ModelChara#3570",2,"",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_EX4Common.scd","SE_Bt_Etc_Mount_Troll_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Troll_bye",15,9,False,True,0,0,0,0,221,"ui/icon/004000/004229.tex",1180,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,19,39,False,40,False
289,"",0,"",0,0,1,0,0,"ModelChara#2",2,"",45,0,15,0,0,"MountCustomize#0","music/ffxiv/BGM_Ride_CommonMonster.scd","SE_Bt_Etc_MadoWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MadoBye",0,10,False,True,0,131073,0,0,-1,,0,77,False,0,0,70,0,"MountAction#3",False,False,False,False,False,0,0,False,False,30,23,41,False,40,False
